iStimSide,iTargSide,iSideFirst,iStim,iGen,sylTarg,sylDist,sylCent,sylFlank,sylFlankFirst
1,0,0,0,1,332,113,1133,113,1
1,0,0,1,0,313,231,2323,132,1
0,1,0,0,1,132,313,2323,213,1
0,1,0,1,1,232,121,2133,333,1
0,0,0,0,1,312,231,2133,233,1
0,1,1,1,0,123,231,3322,221,1
0,1,1,0,0,121,313,1112,231,0
1,0,1,0,0,221,132,3211,122,0
0,0,1,0,0,232,323,1233,321,0
1,1,1,0,0,312,123,3331,213,0
1,1,1,1,0,212,131,3222,112,0
1,1,1,1,1,121,313,1231,211,1
0,0,0,0,0,213,131,2211,112,0
1,0,0,1,1,221,313,1211,312,0
1,1,0,1,1,123,312,3131,312,1
1,0,1,0,1,311,232,3332,322,0
1,0,1,1,1,232,321,3323,212,0
1,1,0,0,1,321,233,1221,332,0
0,1,1,0,1,131,213,3121,133,1
1,1,0,1,0,223,132,1331,121,1
1,1,0,0,0,312,233,1211,113,1
0,1,1,1,1,332,121,3323,221,0
1,0,1,1,0,311,133,3213,111,1
1,1,1,0,1,312,231,1321,213,0
0,0,0,1,0,132,213,2311,112,0
0,0,0,1,1,313,132,2232,311,1
0,0,1,1,0,231,123,3223,321,1
0,0,1,1,1,321,132,1321,331,1
0,1,0,1,0,323,231,2221,231,0
0,0,1,0,1,323,132,2323,122,1
1,0,0,0,0,121,212,3312,111,0
0,1,0,0,0,123,212,2333,223,0
