iStimSide,iTargSide,iSideFirst,iStim,iGen,sylTarg,sylDist,sylCent,sylFlank,sylFlankFirst
0,0,0,0,0,232,313,2322,332,1
1,0,0,1,0,213,121,3111,321,1
0,1,1,1,1,312,121,3132,332,0
1,1,1,1,0,311,123,2311,123,0
1,0,1,1,0,321,133,1233,212,1
0,1,0,0,0,212,323,3223,112,0
1,0,1,0,0,133,212,3121,321,0
1,0,0,0,0,213,321,3222,332,0
1,1,0,1,0,311,123,1333,311,0
0,0,1,0,0,232,123,3323,331,1
0,1,1,0,0,231,123,3222,122,0
1,0,1,0,1,213,132,2333,113,0
0,1,0,1,0,112,231,1131,322,0
1,1,0,1,1,121,233,1321,321,1
1,0,0,1,1,232,321,1331,113,0
0,0,1,1,0,312,233,1113,311,0
1,0,1,1,1,321,212,2221,333,1
0,0,1,0,1,212,131,1212,332,0
1,1,1,0,0,312,121,1323,311,1
1,1,1,1,1,132,323,3233,322,1
0,0,0,1,1,212,131,3213,311,1
0,0,1,1,1,323,132,1132,321,1
1,1,0,0,0,112,321,3322,232,0
0,1,0,1,1,212,123,1311,313,0
1,1,1,0,1,212,121,2311,212,1
0,1,1,1,0,313,231,3332,132,0
1,1,0,0,1,321,133,1112,233,1
0,1,1,0,1,231,312,1311,132,1
0,1,0,0,1,332,213,2123,111,1
1,0,0,0,1,213,321,1231,321,0
0,0,0,0,1,121,213,1213,331,1
0,0,0,1,0,123,232,3313,132,1
