iStimSide,iTargSide,iSideFirst,iStim,iGen,sylTarg,sylDist,sylCent,sylFlank,sylFlankFirst
1,0,1,0,1,113,231,2113,311,1
1,1,0,1,1,213,121,1323,122,0
0,0,0,1,1,213,332,1332,111,0
1,1,0,1,0,312,131,2233,332,0
1,1,1,0,0,323,131,3213,122,0
0,1,1,1,1,313,232,1311,333,0
1,0,0,0,0,231,123,3121,323,1
1,0,1,1,0,121,212,2223,121,0
0,0,0,1,0,233,321,1131,212,1
1,1,1,0,1,331,123,2213,323,0
0,1,1,0,1,232,313,2312,322,1
0,0,1,0,0,232,321,3211,133,1
0,1,0,0,0,323,131,1213,232,1
0,1,1,0,0,121,212,3321,223,0
1,0,0,1,0,121,313,1331,131,1
0,0,1,0,1,213,321,3213,312,1
1,1,0,0,0,321,232,2123,221,0
1,1,1,1,1,323,131,2332,323,1
1,0,1,0,0,322,231,1212,312,1
1,1,1,1,0,131,213,2213,331,0
0,1,1,1,0,312,121,3312,111,1
1,1,0,0,1,212,323,2332,211,0
1,0,0,1,1,122,211,2231,322,1
0,1,0,1,1,132,311,2313,212,0
0,0,1,1,1,131,212,2231,221,1
0,1,0,1,0,123,212,2232,312,0
0,0,0,0,1,132,213,1231,221,0
0,0,1,1,0,321,112,3221,222,1
0,0,0,0,0,123,312,1121,321,0
1,0,0,0,1,312,231,3221,122,1
0,1,0,0,1,223,131,3311,211,1
1,0,1,1,1,212,121,2212,322,0
