iStimSide,iTargSide,iSideFirst,iStim,iGen,sylTarg,sylDist,sylCent,sylFlank,sylFlankFirst
1,0,1,1,0,212,133,2311,121,0
0,1,0,0,0,131,212,1312,111,1
0,1,0,0,1,132,313,1232,211,0
0,0,0,0,1,113,231,1223,122,1
0,1,0,1,0,213,331,1231,321,0
1,0,0,0,0,223,132,1233,131,0
0,1,1,0,0,131,323,3311,121,1
0,0,1,1,0,233,321,2131,231,1
0,1,1,1,1,312,233,1312,123,0
0,0,1,1,1,321,232,2331,233,0
1,1,0,1,0,123,232,3213,313,1
0,1,1,1,0,321,132,2321,213,0
0,0,1,0,0,121,313,1322,232,0
1,1,0,0,1,131,313,1113,332,1
1,1,1,1,1,123,232,2111,323,1
1,0,0,1,0,231,313,2231,322,0
0,0,0,1,0,112,331,2132,213,1
1,1,0,1,1,321,233,1131,131,1
1,1,1,0,1,132,321,3311,333,1
0,1,0,1,1,312,231,2133,321,1
1,0,1,0,0,313,232,3232,132,0
1,0,0,0,1,231,322,3121,213,1
1,0,0,1,1,213,121,3322,333,1
1,0,1,1,1,132,321,2323,223,0
0,1,1,0,1,322,131,2332,133,1
0,0,0,1,1,113,321,2323,322,0
1,0,1,0,1,212,321,1331,121,0
1,1,0,0,0,323,231,3212,123,1
0,0,0,0,0,313,232,2331,313,1
1,1,1,0,0,313,231,2232,113,0
1,1,1,1,0,213,132,3111,111,0
0,0,1,0,1,112,321,1122,211,0
