iStimSide,iTargSide,iSideFirst,iStim,iGen,sylTarg,sylDist,sylCent,sylFlank,sylFlankFirst
1,1,0,1,0,132,211,3322,113,1
1,0,0,1,0,132,321,3232,323,0
0,1,0,0,0,132,313,2112,231,0
0,0,0,0,0,312,131,3312,311,0
0,0,1,1,0,133,212,2313,333,1
1,0,0,0,0,231,323,1121,113,1
1,1,1,1,1,132,211,3322,211,0
0,1,1,1,1,211,322,3322,333,1
0,1,1,0,0,232,313,2212,312,1
1,1,0,0,1,133,312,1311,321,1
0,1,0,1,0,321,213,1211,121,0
0,0,1,0,0,323,132,3122,232,0
1,1,1,0,0,123,312,3332,232,0
1,1,1,1,0,323,212,3131,213,1
0,0,0,1,1,312,121,2231,311,0
1,1,1,0,1,131,212,1131,133,0
0,0,0,1,0,231,123,2111,123,1
1,0,0,1,1,132,321,2121,223,0
0,1,0,1,1,121,213,2332,321,1
1,0,1,0,1,132,223,2332,232,1
0,0,1,0,1,321,213,1313,311,1
0,1,0,0,1,123,331,3122,221,1
1,1,0,1,1,213,131,1311,323,1
0,1,1,1,0,231,122,1133,213,0
1,0,1,1,1,232,113,2223,212,0
1,0,1,0,0,313,232,2121,131,0
0,0,1,1,1,131,323,3213,322,1
0,0,0,0,1,123,311,3211,111,1
1,1,0,0,0,232,311,3312,222,0
1,0,1,1,0,231,313,2333,331,0
0,1,1,0,1,212,323,1323,232,1
1,0,0,0,1,313,121,1323,311,0
