iStimSide,iTargSide,iSideFirst,iStim,iGen,sylTarg,sylDist,sylCent,sylFlank,sylFlankFirst
1,1,1,1,0,231,313,3322,212,0
0,0,0,0,0,213,121,2211,222,0
0,0,1,0,1,232,123,3233,322,0
1,0,0,1,0,131,212,3131,313,1
0,0,1,0,0,231,323,3332,331,1
1,0,1,0,0,121,213,3121,132,1
0,0,0,1,0,313,132,2123,222,1
0,0,1,1,1,213,131,2233,113,1
1,1,1,0,0,323,131,3212,123,0
1,1,0,0,1,121,212,2332,332,1
0,1,1,0,0,212,133,3332,223,1
1,0,1,0,1,132,323,3312,322,0
1,0,1,1,1,132,321,1231,223,0
1,1,1,1,1,231,112,3313,232,1
0,0,1,1,0,233,121,1321,131,1
0,0,0,1,1,231,313,1133,312,0
1,1,0,1,0,211,133,2333,231,0
1,1,0,1,1,131,212,2212,333,1
0,1,1,1,1,131,212,3233,233,1
0,1,0,0,0,213,132,2323,112,1
0,1,0,0,1,213,132,2332,233,0
1,1,1,0,1,212,321,3331,212,0
0,1,0,1,0,211,123,1133,221,0
1,0,0,1,1,323,231,1233,313,0
0,0,0,0,1,123,312,3331,213,0
0,1,1,0,1,312,123,3133,332,1
0,1,1,1,0,121,232,1123,213,0
1,0,0,0,1,321,113,2221,122,0
1,0,1,1,0,131,312,2311,112,0
0,1,0,1,1,321,232,1232,132,1
1,1,0,0,0,313,221,1121,211,1
1,0,0,0,0,132,313,3221,212,1
