iStimSide,iTargSide,iSideFirst,iStim,iGen,sylTarg,sylDist,sylCent,sylFlank,sylFlankFirst
0,0,1,1,1,131,323,2211,231,1
0,0,1,1,0,312,133,1212,332,1
0,1,0,1,1,212,323,2331,212,1
1,0,1,0,0,212,131,3131,332,0
0,0,0,0,0,112,323,3113,311,1
1,0,0,1,0,313,232,1333,331,0
1,0,0,0,0,231,312,3232,211,1
1,1,0,1,1,213,131,1213,131,0
0,1,1,1,1,231,312,1113,123,1
0,0,1,0,1,233,312,2121,332,1
0,1,1,1,0,212,121,1221,332,0
0,1,0,0,0,121,312,3113,123,1
0,0,1,0,0,323,131,1113,221,1
1,1,1,0,0,321,232,1122,331,0
0,0,0,1,1,213,121,1313,321,0
0,1,1,0,1,212,323,1331,233,1
1,0,1,1,0,131,212,3211,221,0
1,0,0,0,1,232,123,3321,213,0
1,0,0,1,1,331,213,2212,112,0
1,1,0,1,0,131,313,2231,333,0
1,1,1,0,1,312,121,1333,313,0
0,1,1,0,0,311,133,1313,332,1
1,1,1,1,1,213,131,3313,132,1
0,1,0,1,0,313,221,3312,231,1
1,1,1,1,0,323,131,2322,211,0
0,0,0,0,1,312,121,2121,113,0
1,0,1,0,1,312,123,2131,333,1
1,0,1,1,1,323,232,3113,332,1
1,1,0,0,1,133,311,3112,323,0
0,0,0,1,0,212,123,2312,322,0
0,1,0,0,1,131,312,2132,222,1
1,1,0,0,0,212,121,2121,133,0
