iStimSide,iTargSide,iSideFirst,iStim,iGen,sylTarg,sylDist,sylCent,sylFlank,sylFlankFirst
1,0,1,1,1,312,231,1231,331,0
1,0,0,0,0,112,321,2311,222,0
1,1,0,0,1,123,231,2121,132,0
0,0,1,1,1,231,323,1131,131,0
1,0,1,1,0,212,123,3111,222,1
0,0,0,1,1,232,323,1213,123,1
0,0,1,1,0,131,313,2221,212,1
0,0,0,0,1,231,123,2112,113,1
0,1,1,1,0,321,113,1311,131,0
1,1,0,1,1,121,312,3313,332,0
0,0,0,0,0,121,313,1321,112,0
1,1,1,1,1,231,123,1133,213,1
0,1,0,0,1,112,323,1223,212,1
0,1,1,0,0,221,132,2112,122,1
1,1,1,1,0,232,113,1212,231,0
1,0,0,1,0,221,312,1311,111,0
1,1,0,0,0,321,212,2312,312,0
1,0,1,0,1,231,313,3131,231,1
0,0,0,1,0,321,213,1313,222,1
0,1,1,1,1,211,123,3332,232,1
0,0,1,0,1,232,121,3113,113,0
1,0,0,0,1,221,313,3322,232,1
1,1,1,0,1,112,221,2213,333,1
0,1,1,0,1,212,323,2211,131,1
1,1,1,0,0,323,212,3122,321,0
0,1,0,0,0,221,313,1322,221,0
1,1,0,1,0,233,321,1323,332,0
1,0,1,0,0,312,121,3113,211,0
0,1,0,1,1,211,123,1321,122,0
1,0,0,1,1,323,131,3312,131,1
0,1,0,1,0,211,132,2312,311,1
0,0,1,0,0,312,123,2122,311,1
