iStimSide,iTargSide,iSideFirst,iStim,iGen,sylTarg,sylDist,sylCent,sylFlank,sylFlankFirst
1,1,0,1,1,131,322,2132,332,0
0,1,0,0,1,312,121,2131,222,1
1,0,1,0,0,321,132,2313,131,0
0,0,1,1,1,213,322,2112,311,1
0,1,1,0,1,321,112,2212,132,0
0,0,0,0,0,221,313,3212,131,0
0,1,0,1,1,313,122,3221,212,1
1,0,1,1,0,311,123,3321,312,1
1,1,0,0,1,133,321,3121,123,0
0,0,1,0,1,123,331,1123,211,0
0,1,0,0,0,321,232,1123,313,0
0,0,0,0,1,223,311,3331,131,1
1,0,1,1,1,231,123,2132,323,0
0,0,1,0,0,213,122,2322,312,0
1,0,0,0,0,232,123,1313,113,1
0,1,1,1,1,212,131,2332,111,0
1,1,1,1,0,132,211,2311,323,0
0,1,1,0,0,323,231,2221,221,0
0,0,0,1,0,323,232,2133,132,1
1,1,1,0,1,313,121,3121,233,0
0,1,1,1,0,323,131,3111,222,1
0,0,0,1,1,323,232,1113,312,1
1,0,1,0,1,312,121,2113,233,0
1,1,1,1,1,133,221,2323,312,0
1,0,0,0,1,213,132,2312,213,1
0,1,0,1,0,321,212,2312,323,1
1,1,0,1,0,321,213,3313,222,1
1,0,0,1,1,131,312,3231,321,0
1,1,0,0,0,123,211,3111,222,1
0,0,1,1,0,123,232,3232,222,1
1,1,1,0,0,313,232,2121,112,1
1,0,0,1,0,321,212,3233,113,1
