iStimSide,iTargSide,iSideFirst,iStim,iGen,sylTarg,sylDist,sylCent,sylFlank,sylFlankFirst
1,0,1,1,1,313,232,2332,313,1
1,0,1,0,1,213,122,3323,222,0
0,1,0,1,1,231,312,3311,213,0
1,1,0,1,0,123,232,3212,223,1
0,0,0,0,0,331,223,2322,121,1
1,1,0,1,1,323,232,1313,113,1
0,0,1,1,1,313,231,1112,133,1
0,1,1,1,0,212,123,3331,221,1
1,0,1,0,0,312,121,3321,221,1
1,0,0,0,0,231,323,2123,212,0
0,1,1,1,1,231,123,3233,233,0
0,1,0,0,0,132,321,1313,332,1
1,1,1,1,1,123,232,2123,313,1
1,1,1,1,0,323,232,2112,323,0
1,0,0,1,0,213,131,3113,312,1
0,1,0,0,1,313,121,1123,211,1
0,0,0,1,0,121,232,2311,131,0
1,1,1,0,0,121,313,1312,331,0
1,0,1,1,0,133,311,2333,211,1
1,1,0,0,0,321,133,3222,313,1
1,1,0,0,1,232,323,3123,333,0
0,1,0,1,0,321,213,1321,233,1
0,0,1,1,0,211,123,1122,111,0
0,0,1,0,1,321,113,3221,121,0
0,0,0,0,1,212,321,1223,323,0
1,1,1,0,1,231,323,2232,231,0
1,0,0,0,1,321,232,3321,123,0
0,1,1,0,0,123,312,3131,113,1
0,1,1,0,1,312,121,1132,112,0
1,0,0,1,1,313,232,3111,133,1
0,0,0,1,1,132,313,2133,223,0
0,0,1,0,0,213,131,2111,332,0
