iStimSide,iTargSide,iSideFirst,iStim,iGen,sylTarg,sylDist,sylCent,sylFlank,sylFlankFirst
0,0,1,1,1,212,131,2323,331,1
1,0,1,1,0,131,212,1231,212,1
0,1,0,0,1,123,312,2123,331,1
1,1,1,0,0,121,212,3332,321,1
1,1,0,0,1,213,121,2323,213,0
1,1,0,1,1,322,231,3111,332,0
0,0,1,1,0,212,123,3221,321,0
1,0,0,0,0,311,132,3331,122,0
1,0,1,0,1,313,131,2212,311,1
1,1,1,1,0,322,233,3212,222,0
0,1,1,0,0,123,211,1123,331,0
0,1,0,1,0,231,312,3323,313,0
0,0,0,0,0,123,212,3112,321,0
1,0,0,0,1,131,213,1221,313,1
1,1,0,0,0,213,121,2232,213,0
1,1,1,1,1,232,323,3332,233,1
0,1,1,0,1,321,232,2211,223,1
0,0,0,0,1,312,231,3311,111,0
0,0,1,0,1,121,313,1131,323,0
1,0,1,0,0,121,313,1332,332,0
1,0,0,1,1,212,133,2213,213,1
1,1,1,0,1,321,212,3323,132,0
1,1,0,1,0,231,312,1331,331,1
0,1,0,0,0,213,132,3113,131,1
0,1,0,1,1,312,231,1323,323,1
0,1,1,1,0,123,232,2311,321,1
0,0,1,0,0,211,132,3322,323,0
1,0,1,1,1,121,212,1113,213,0
0,1,1,1,1,123,212,2322,211,0
0,0,0,1,1,213,321,2113,213,1
1,0,0,1,0,213,321,2133,323,1
0,0,0,1,0,231,323,3113,312,1
