iStimSide,iTargSide,iSideFirst,iStim,iGen,sylTarg,sylDist,sylCent,sylFlank,sylFlankFirst
1,0,0,1,1,122,233,2121,111,0
1,1,0,1,1,321,133,2112,223,0
1,1,0,0,1,232,113,3323,213,1
1,0,0,0,1,212,321,1123,113,1
1,0,0,0,0,121,312,3312,223,1
0,0,0,0,0,323,132,1233,323,0
0,0,1,0,0,212,123,3122,223,1
1,0,1,0,0,322,213,2112,311,0
1,1,1,1,1,323,131,2223,313,1
1,1,1,1,0,322,211,2233,111,0
1,0,1,1,1,131,213,3132,313,1
0,1,0,1,1,213,131,1213,111,0
0,1,0,0,1,232,121,3233,323,0
0,1,1,1,0,321,232,1312,323,1
0,0,0,1,0,231,312,3332,132,0
0,1,1,0,0,323,132,1333,132,0
0,0,0,0,1,323,131,2221,123,0
1,1,1,0,1,312,223,2113,113,1
0,1,0,0,0,231,323,1222,232,1
1,0,1,0,1,121,213,3111,223,0
0,1,0,1,0,331,212,3133,231,1
0,0,1,1,1,313,232,1322,213,0
1,1,1,0,0,312,131,1331,123,0
0,0,0,1,1,231,323,1213,331,1
1,0,0,1,0,313,121,2232,112,1
0,0,1,1,0,223,131,2321,212,0
1,1,0,1,0,312,231,2231,213,0
1,0,1,1,0,132,323,2321,133,0
0,0,1,0,1,322,213,2132,323,1
1,1,0,0,0,212,323,2231,322,1
0,1,1,1,1,212,121,1132,231,1
0,1,1,0,1,232,113,3231,233,1
