iStimSide,iTargSide,iSideFirst,iStim,iGen,sylTarg,sylDist,sylCent,sylFlank,sylFlankFirst
0,1,1,1,0,212,121,3213,231,1
0,0,1,1,1,123,232,3123,311,1
0,0,0,0,0,133,312,2121,231,1
1,0,1,1,0,211,123,3331,333,0
0,1,0,1,0,233,311,2133,323,1
1,0,1,0,1,312,123,3321,231,1
0,1,1,1,1,123,312,2111,312,0
1,0,0,1,1,213,132,3122,131,0
0,0,0,1,0,312,131,2333,322,1
0,1,1,0,1,131,323,1232,233,0
1,1,1,1,1,213,132,1332,323,1
1,0,0,1,0,221,113,3131,112,0
1,1,0,0,0,131,213,1313,111,0
1,1,1,0,0,113,231,1113,311,1
1,1,0,1,1,121,312,3222,121,1
0,1,0,0,1,232,123,3233,231,1
1,1,1,0,1,321,133,1321,131,1
1,0,0,0,0,321,212,1121,233,0
1,0,0,0,1,313,231,3323,222,0
0,0,0,1,1,213,131,3232,131,0
1,1,1,1,0,323,132,1333,232,1
1,0,1,1,1,313,121,1323,331,1
0,1,1,0,0,213,132,2313,312,0
0,0,0,0,1,121,313,1211,232,0
0,0,1,1,0,213,321,1223,231,1
0,0,1,0,0,312,131,1133,221,1
1,1,0,0,1,322,231,3212,123,0
0,0,1,0,1,323,231,2132,213,1
0,1,0,0,0,213,132,3331,331,0
1,1,0,1,0,313,121,1131,221,0
0,1,0,1,1,312,121,2111,111,0
1,0,1,0,0,233,121,2212,312,0
