iStimSide,iTargSide,iSideFirst,iStim,iGen,sylTarg,sylDist,sylCent,sylFlank,sylFlankFirst
0,0,0,1,1,322,231,2132,313,0
0,1,0,1,0,121,213,2232,231,1
1,1,1,0,1,232,123,3122,213,0
0,0,1,0,0,212,323,3211,322,0
0,0,0,1,0,131,223,3321,221,1
1,1,0,1,1,133,312,3211,232,0
1,0,0,1,1,113,321,1322,323,1
0,1,1,1,1,232,113,3122,232,0
1,0,0,1,0,133,312,1131,111,0
1,0,1,1,0,132,313,3133,233,1
1,1,1,0,0,213,322,3133,111,1
1,1,0,0,0,312,121,1333,323,0
0,0,1,1,1,121,312,2332,131,1
1,1,1,1,1,131,313,2131,221,0
1,1,0,1,0,312,121,3133,212,1
0,1,1,1,0,123,312,2131,223,1
1,0,0,0,0,131,312,3131,332,0
0,1,1,0,0,321,232,2323,133,1
0,0,1,1,0,312,221,2333,311,0
1,0,1,0,0,323,232,3121,123,0
1,1,0,0,1,131,313,3211,213,0
0,0,0,0,1,321,232,1212,111,1
1,0,0,0,1,211,123,3112,132,0
1,0,1,1,1,131,212,1331,233,0
1,1,1,1,0,231,112,1112,133,1
0,1,0,0,0,213,131,3321,323,0
0,1,0,0,1,312,123,3213,122,1
0,0,0,0,0,321,112,3211,232,0
0,1,1,0,1,321,232,3121,223,1
1,0,1,0,1,331,213,2312,123,1
0,0,1,0,1,132,321,2132,332,1
0,1,0,1,1,213,131,2131,132,1
