iStimSide,iTargSide,iSideFirst,iStim,iGen,sylTarg,sylDist,sylCent,sylFlank,sylFlankFirst
1,0,0,0,1,323,232,1323,121,1
1,0,1,0,1,332,213,3233,333,1
1,0,1,1,1,121,232,2221,121,0
0,1,0,0,0,323,232,2132,233,1
1,1,0,1,1,312,131,2211,213,1
1,0,0,0,0,121,213,3123,223,0
0,1,1,1,0,223,312,3321,133,0
1,0,0,1,1,332,221,1332,311,1
0,0,1,0,0,132,323,2331,213,1
1,1,0,0,0,132,323,1313,311,1
1,1,1,1,1,123,312,1331,223,0
1,0,0,1,0,132,313,3121,323,0
0,1,1,0,1,131,213,3113,221,0
0,0,1,1,0,323,132,1112,231,0
0,0,0,0,0,313,121,1221,221,0
0,0,1,0,1,321,232,2122,323,0
0,1,0,1,1,131,323,2213,122,0
1,1,0,0,1,311,123,2313,223,1
1,1,1,0,0,231,313,3112,111,0
0,0,0,1,1,231,323,2231,231,0
0,1,0,0,1,323,231,3131,333,0
1,1,1,1,0,123,232,1212,222,1
1,1,0,1,0,132,213,2223,232,1
0,0,0,1,0,121,232,1112,311,1
0,1,0,1,0,313,132,2232,321,0
0,0,0,0,1,311,132,2223,332,1
0,1,1,0,0,312,131,3332,312,1
1,0,1,1,0,123,232,3212,312,1
1,0,1,0,0,212,323,1312,111,1
0,1,1,1,1,212,131,2313,213,0
0,0,1,1,1,231,313,2233,133,1
1,1,1,0,1,211,132,2322,111,0
