iStimSide,iTargSide,iSideFirst,iStim,iGen,sylTarg,sylDist,sylCent,sylFlank,sylFlankFirst
0,1,0,1,0,123,212,3211,323,1
1,0,0,1,0,213,332,1222,131,1
1,0,1,1,1,311,122,1323,132,0
0,0,1,1,0,232,123,1222,333,1
1,1,1,1,1,121,312,2332,231,0
1,1,0,1,1,323,112,3222,331,0
0,0,0,1,0,123,212,3212,313,1
0,0,1,0,0,123,312,3212,133,1
1,0,0,0,1,213,331,2333,113,0
0,1,0,0,0,132,321,3312,113,1
1,1,0,1,0,131,313,2333,211,1
1,0,0,0,0,123,232,3321,332,0
0,0,0,0,1,313,132,1132,112,0
1,0,0,1,1,313,232,2322,231,1
1,1,1,0,0,132,321,1131,122,0
1,0,1,0,1,313,232,3212,112,1
0,1,1,1,1,122,313,1312,313,0
0,1,0,0,1,123,312,2331,212,0
0,1,1,0,1,212,321,1311,332,0
1,1,0,0,0,323,112,2332,213,0
1,1,0,0,1,133,212,2211,112,0
1,1,1,0,1,332,123,1231,321,0
0,0,0,1,1,132,221,3223,332,0
0,1,0,1,1,213,131,3331,211,1
0,1,1,1,0,132,313,2312,213,0
0,0,0,0,0,321,212,1132,213,0
1,0,1,1,0,131,212,3231,112,1
1,1,1,1,0,123,231,3221,323,1
0,0,1,1,1,121,313,1321,321,1
1,0,1,0,0,231,323,2323,221,1
0,0,1,0,1,323,131,3323,332,1
0,1,1,0,0,321,133,2132,121,1
