iStimSide,iTargSide,iSideFirst,iStim,iGen,sylTarg,sylDist,sylCent,sylFlank,sylFlankFirst
0,1,0,0,0,131,212,3113,132,0
1,1,0,1,1,121,313,2133,222,1
0,1,0,1,0,131,213,3311,221,1
1,0,0,0,1,123,212,1311,312,0
1,1,1,1,0,223,132,2122,222,1
1,0,1,1,0,132,213,2233,113,0
0,1,1,1,1,221,112,2323,213,0
0,0,0,1,1,212,323,1322,222,0
1,1,1,0,1,131,212,1123,132,0
0,1,1,0,1,231,113,2123,131,1
1,1,1,1,1,232,123,2231,132,1
0,0,1,0,1,312,223,1331,131,1
1,0,0,0,0,321,232,1132,122,0
0,1,0,0,1,131,312,3322,312,0
0,1,0,1,1,133,321,3233,331,1
1,1,0,1,0,131,323,1213,231,0
1,1,1,0,0,132,211,3212,221,0
0,1,1,0,0,131,312,1333,212,0
1,0,1,0,0,121,313,2212,312,0
0,0,1,0,0,331,123,3211,212,1
0,0,0,0,1,232,121,3322,221,0
1,1,0,0,1,231,122,2212,321,1
1,1,0,0,0,213,121,2232,113,1
0,0,0,0,0,311,232,1121,321,1
1,0,0,1,0,121,313,1113,212,1
0,0,1,1,1,323,232,2233,112,0
1,0,1,0,1,231,322,2121,313,0
0,0,1,1,0,312,231,2112,221,1
0,0,0,1,0,123,312,1213,222,1
1,0,0,1,1,321,132,1332,231,0
0,1,1,1,0,312,223,1223,122,1
1,0,1,1,1,232,313,2113,333,1
