iStimSide,iTargSide,iSideFirst,iStim,iGen,sylTarg,sylDist,sylCent,sylFlank,sylFlankFirst
0,1,0,1,1,123,212,2113,331,1
1,0,0,1,0,112,231,1132,332,0
1,0,1,1,1,131,312,1322,222,0
0,0,1,0,0,323,112,3111,322,1
1,1,0,0,1,123,312,3311,133,1
0,1,1,0,1,232,121,1212,212,0
1,1,0,1,0,332,121,3221,323,0
0,0,0,1,1,123,232,2313,113,1
0,1,1,1,1,231,313,3331,232,1
1,0,1,0,0,133,321,3311,312,1
1,0,1,1,0,231,313,1213,121,1
0,1,1,0,0,123,312,2122,221,1
1,0,0,0,1,321,232,1223,221,0
0,0,1,1,1,233,322,3321,132,0
1,1,1,1,0,212,123,3311,132,0
0,0,1,0,1,121,212,2111,322,0
1,1,1,0,0,123,312,3131,132,0
1,0,0,1,1,313,231,2333,231,1
0,1,0,0,0,312,131,1322,231,0
1,1,1,1,1,312,231,3313,333,1
1,0,1,0,1,123,211,1213,232,1
0,1,1,1,0,323,132,3111,333,0
1,0,0,0,0,213,132,2232,113,0
0,0,0,1,0,321,232,1232,323,0
0,0,0,0,0,231,123,3112,112,1
1,1,0,0,0,213,322,1123,223,0
0,0,1,1,0,132,223,1213,321,1
0,1,0,1,0,213,321,3311,111,1
0,1,0,0,1,131,312,1222,323,0
1,1,0,1,1,231,312,1323,213,0
0,0,0,0,1,121,212,1232,331,1
1,1,1,0,1,313,231,2313,332,1
