iStimSide,iTargSide,iSideFirst,iStim,iGen,sylTarg,sylDist,sylCent,sylFlank,sylFlankFirst
1,1,0,1,1,121,232,2221,311,1
0,0,1,0,0,331,212,2121,122,1
0,1,0,0,1,213,132,3211,122,0
0,0,1,0,1,231,323,1123,113,0
1,0,1,0,1,321,113,3123,231,0
1,1,1,0,1,311,232,2112,233,0
0,1,0,1,0,322,131,2123,323,1
0,0,0,1,1,132,323,3212,213,0
1,0,1,0,0,132,313,3132,223,1
0,1,1,1,1,212,121,1131,212,0
1,0,0,1,1,121,232,1133,112,1
0,0,0,1,0,321,132,1313,332,1
1,0,0,1,0,321,212,1123,132,1
1,1,1,1,1,121,212,3232,212,0
0,0,0,0,0,132,323,2231,321,0
0,1,1,0,1,133,212,2133,332,0
1,1,1,1,0,213,322,1232,311,1
0,0,1,1,0,122,311,3131,331,0
1,0,1,1,0,231,323,1211,113,0
0,1,0,1,1,213,132,2321,233,0
0,1,0,0,0,321,213,1222,311,0
1,0,0,0,1,312,123,2122,131,1
1,1,0,1,0,313,231,1233,222,1
1,1,0,0,1,123,312,1112,233,1
1,1,1,0,0,113,231,3131,313,0
0,1,1,1,0,121,232,1311,312,1
0,0,1,1,1,123,312,2313,233,1
0,1,1,0,0,132,213,3111,333,0
1,0,1,1,1,313,121,2233,111,1
1,0,0,0,0,212,123,1233,323,1
0,0,0,0,1,321,132,1132,311,0
1,1,0,0,0,313,232,2132,321,1
