iStimSide,iTargSide,iSideFirst,iStim,iGen,sylTarg,sylDist,sylCent,sylFlank,sylFlankFirst
0,0,1,0,0,112,231,1213,113,1
0,0,1,0,1,123,232,2321,111,1
0,1,0,1,0,132,321,3132,313,0
1,0,1,1,1,232,123,1312,213,1
0,1,0,0,1,213,121,1313,122,1
1,0,0,1,0,231,323,3233,332,1
0,0,0,1,0,132,323,3322,122,0
1,0,0,0,0,213,122,3322,322,0
1,0,0,0,1,312,233,3132,233,1
1,0,1,1,0,323,132,3213,133,0
0,1,1,1,1,121,313,3311,333,1
1,1,0,0,1,323,212,1211,111,0
1,1,0,1,0,313,131,3121,331,1
1,1,1,1,0,331,212,2321,122,0
1,1,0,1,1,221,132,1223,332,0
0,0,0,0,0,231,113,3322,111,0
1,0,1,0,1,232,121,2133,213,1
0,1,0,1,1,323,212,1311,211,0
1,1,1,1,1,321,132,1232,111,0
0,0,1,1,0,323,231,1221,123,1
1,0,0,1,1,321,113,1122,123,1
1,1,1,0,1,323,131,1123,111,0
0,1,1,0,1,321,113,2332,221,1
0,0,1,1,1,231,313,2232,331,1
1,1,0,0,0,232,123,2312,332,0
1,1,1,0,0,313,121,2311,232,1
0,1,1,1,0,132,213,2223,313,0
0,1,1,0,0,231,313,2323,213,1
0,1,0,0,0,232,323,1311,322,0
0,0,0,0,1,132,313,1322,321,1
0,0,0,1,1,323,231,1332,333,0
1,0,1,0,0,211,322,2313,332,0
