iStimSide,iTargSide,iSideFirst,iStim,iGen,sylTarg,sylDist,sylCent,sylFlank,sylFlankFirst
0,0,0,1,1,121,212,3133,312,0
0,1,0,0,0,323,112,1211,122,0
1,1,0,1,0,121,212,3232,233,1
0,1,0,1,0,121,313,1222,312,1
1,1,0,0,0,231,322,2133,311,0
1,1,1,1,1,223,312,3222,133,1
1,0,0,1,0,131,212,3212,211,1
0,1,1,1,0,121,213,1232,131,1
1,0,0,0,0,312,121,3233,112,0
1,1,1,1,0,312,123,3212,211,1
1,0,0,1,1,312,233,2223,111,1
0,1,1,1,1,131,313,1313,131,0
1,1,0,1,1,312,131,1123,121,1
1,0,1,1,1,231,323,3322,211,0
1,0,0,0,1,212,331,1332,132,1
0,0,1,0,0,212,121,2212,131,1
0,1,0,1,1,121,312,1311,131,1
0,0,0,0,0,131,323,3322,213,1
0,0,1,0,1,212,321,2312,322,0
0,0,1,1,0,113,232,2323,333,1
0,0,1,1,1,123,212,3221,321,1
1,1,0,0,1,221,312,2132,132,0
1,0,1,1,0,213,321,2211,322,0
0,0,0,1,0,323,132,2221,223,0
1,1,1,0,0,123,231,3113,121,0
0,1,1,0,1,313,121,1312,322,1
0,0,0,0,1,223,131,2212,123,1
1,1,1,0,1,313,121,2232,111,0
0,1,0,0,1,131,212,1222,212,0
0,1,1,0,0,312,121,1233,131,0
1,0,1,0,0,213,132,1121,321,0
1,0,1,0,1,212,131,2231,233,0
