iStimSide,iTargSide,iSideFirst,iStim,iGen,sylTarg,sylDist,sylCent,sylFlank,sylFlankFirst
1,0,1,0,1,321,233,2313,131,1
1,1,1,0,0,332,213,3312,123,1
1,0,0,0,0,212,121,2132,321,0
0,1,1,0,1,232,323,3213,332,0
0,1,1,1,0,312,123,1211,323,1
0,0,0,0,1,322,213,1232,211,1
1,0,1,0,0,213,322,1122,133,0
0,0,1,1,1,123,311,2232,223,1
1,1,1,0,1,123,212,3122,121,1
0,0,1,0,1,123,232,1231,222,0
1,0,0,1,1,213,122,1322,123,0
1,0,0,1,0,323,132,3233,323,0
1,1,0,0,0,213,132,3331,211,0
0,1,0,0,1,131,313,1222,313,0
0,0,0,1,0,112,321,3123,211,0
1,1,0,0,1,123,312,3123,331,1
0,0,0,1,1,231,323,2123,222,1
0,0,1,1,0,231,123,1123,221,0
1,0,0,0,1,313,232,1333,332,1
0,1,1,1,1,232,313,2221,332,0
0,1,0,0,0,131,312,3312,213,0
0,0,1,0,0,212,123,2321,322,1
1,1,0,1,1,121,213,3331,212,0
0,0,0,0,0,123,231,2112,223,1
0,1,0,1,1,232,323,3112,332,1
1,0,1,1,0,323,232,1232,223,1
1,0,1,1,1,213,321,2232,322,1
1,1,0,1,0,133,312,2123,312,0
0,1,1,0,0,231,123,3121,121,1
0,1,0,1,0,313,231,3213,131,0
1,1,1,1,1,132,213,1131,223,0
1,1,1,1,0,211,323,2312,123,1
