iStimSide,iTargSide,iSideFirst,iStim,iGen,sylTarg,sylDist,sylCent,sylFlank,sylFlankFirst
1,1,0,1,0,213,121,1123,211,0
1,0,1,0,0,131,313,2331,313,1
1,0,0,1,0,232,313,3132,132,1
0,1,0,1,0,123,231,3131,122,0
1,0,1,1,0,313,132,2231,112,1
0,1,1,1,0,213,121,3123,231,1
0,1,0,0,0,223,132,1133,112,0
1,1,1,0,1,131,323,2123,132,1
1,1,1,0,0,121,213,2231,213,0
1,0,0,1,1,131,213,1131,311,1
0,0,1,1,1,321,213,1333,112,0
0,1,1,0,1,321,232,2112,233,0
0,1,0,0,1,313,121,3312,212,1
0,0,0,0,1,331,123,2213,221,1
1,1,0,0,0,131,223,2232,311,1
1,1,0,0,1,212,131,1321,112,0
0,0,0,1,0,123,212,3133,213,0
1,1,0,1,1,312,123,3233,112,1
0,0,1,0,0,213,132,3231,123,0
1,0,0,0,0,323,132,1332,121,1
0,0,1,1,0,232,121,1323,322,0
0,0,1,0,1,313,231,3231,233,1
0,1,1,0,0,321,213,3313,331,0
0,0,0,0,0,312,233,2121,231,0
1,0,1,0,1,323,132,3323,312,0
0,1,0,1,1,132,321,2132,332,1
0,1,1,1,1,233,121,1133,123,0
1,0,1,1,1,312,231,3222,111,1
1,1,1,1,1,123,232,1213,121,0
1,1,1,1,0,312,131,3131,133,0
0,0,0,1,1,112,323,1122,323,1
1,0,0,0,1,232,323,3131,331,1
