iStimSide,iTargSide,iSideFirst,iStim,iGen,sylTarg,sylDist,sylCent,sylFlank,sylFlankFirst
1,1,1,0,1,123,231,2133,131,1
0,0,1,0,0,123,232,1313,112,0
0,0,0,0,1,212,133,1213,312,0
0,1,0,1,1,313,121,3231,112,1
0,0,1,1,1,313,232,2113,221,0
1,0,0,0,0,131,323,2213,232,0
1,1,1,0,0,212,123,1233,132,0
1,0,1,0,0,313,131,1321,223,1
1,1,0,0,0,212,123,1311,333,0
0,0,0,1,0,313,131,3313,233,0
1,0,1,0,1,232,113,2223,222,0
0,0,0,1,1,331,123,2233,112,1
1,0,0,1,1,321,232,2323,311,1
0,1,1,1,1,322,131,2211,133,1
1,0,1,1,1,323,131,1121,321,1
1,1,1,1,0,313,231,1133,223,0
0,0,1,1,0,323,131,2111,211,0
0,1,0,0,0,131,323,2233,312,0
1,1,0,1,0,331,213,2322,232,0
0,1,1,1,0,232,321,3232,211,0
0,1,1,0,1,213,131,1311,221,1
0,1,0,0,1,313,221,3311,222,0
0,0,1,0,1,123,232,1231,232,1
1,1,1,1,1,132,223,1313,321,1
0,1,0,1,0,123,212,2111,333,1
0,1,1,0,0,121,313,1223,123,1
1,0,0,0,1,322,231,3223,233,0
1,0,1,1,0,212,323,2313,311,1
1,1,0,1,1,312,231,1311,313,1
1,1,0,0,1,213,132,1213,233,1
0,0,0,0,0,331,122,3231,313,1
1,0,0,1,0,313,121,1113,132,0
