iStimSide,iTargSide,iSideFirst,iStim,iGen,sylTarg,sylDist,sylCent,sylFlank,sylFlankFirst
0,1,1,0,0,132,313,2211,331,1
1,1,0,0,0,121,313,1213,232,1
1,0,1,0,1,212,321,2321,111,0
1,0,0,0,0,221,313,1112,132,1
1,0,1,0,0,112,231,3322,231,0
0,0,0,0,1,121,212,1333,322,1
0,0,1,1,0,213,131,1133,133,1
1,1,1,0,0,321,232,1113,331,0
0,1,1,1,0,213,322,1121,113,1
0,1,0,1,1,132,213,2311,131,0
1,1,0,1,1,131,212,3312,221,1
0,0,0,1,1,112,331,2232,322,1
0,0,1,0,1,123,231,2331,311,0
0,0,0,0,0,221,312,2233,322,0
1,0,1,1,0,231,312,1123,231,0
1,0,1,1,1,323,232,2211,311,1
0,1,0,0,0,132,313,1322,311,1
1,1,0,1,0,123,232,2133,123,0
1,0,0,0,1,313,131,3331,313,1
1,1,1,0,1,332,123,3231,131,1
0,0,1,1,1,121,232,1331,313,1
0,1,0,0,1,232,313,2233,231,0
0,0,1,0,0,232,313,3232,222,1
0,1,0,1,0,223,312,3221,211,0
1,1,1,1,1,211,123,3312,311,0
1,1,0,0,1,112,321,1221,233,1
0,0,0,1,0,133,321,2221,221,0
1,0,0,1,0,212,321,2122,221,0
0,1,1,1,1,223,331,1211,313,0
0,1,1,0,1,113,231,1132,331,0
1,0,0,1,1,332,123,1121,133,1
1,1,1,1,0,131,212,3313,332,0
