iStimSide,iTargSide,iSideFirst,iStim,iGen,sylTarg,sylDist,sylCent,sylFlank,sylFlankFirst
1,1,0,0,1,121,313,2333,213,1
0,0,0,1,0,132,213,3131,211,1
1,1,0,0,0,231,123,2331,223,0
0,0,0,0,1,121,213,3322,333,1
0,1,0,0,0,313,231,1333,211,1
1,0,0,1,0,232,323,2331,332,1
0,1,1,0,0,232,321,1321,233,0
1,0,0,1,1,212,121,3322,132,1
1,0,1,1,0,121,213,3311,233,1
0,0,0,1,1,223,311,3112,131,1
1,1,1,0,1,221,113,1312,211,0
0,1,1,1,0,132,323,3322,233,1
1,1,0,1,1,332,123,1133,312,0
1,0,0,0,1,212,131,3233,123,0
1,0,1,0,1,313,232,3311,113,0
1,0,1,0,0,232,313,2311,323,0
1,0,1,1,1,211,132,3113,321,1
0,0,1,0,1,231,123,1323,312,0
0,0,1,1,0,131,213,1332,211,0
1,0,0,0,0,231,123,3213,121,1
1,1,1,1,0,231,312,2132,213,1
0,0,1,1,1,323,131,2113,231,0
0,1,1,1,1,323,231,2323,112,0
1,1,1,1,1,131,312,1113,331,1
0,1,0,1,0,323,132,3231,211,0
1,1,1,0,0,123,311,1132,333,1
0,1,0,1,1,233,121,2212,233,1
0,1,1,0,1,212,321,3212,313,0
0,0,1,0,0,121,312,2311,131,0
0,0,0,0,0,231,312,1213,123,0
1,1,0,1,0,211,323,2112,111,0
0,1,0,0,1,323,231,3221,223,1
