iStimSide,iTargSide,iSideFirst,iStim,iGen,sylTarg,sylDist,sylCent,sylFlank,sylFlankFirst
1,1,0,0,1,212,133,1313,233,1
0,1,1,1,0,321,133,1313,232,1
0,0,0,1,1,131,322,3221,222,1
0,1,0,1,1,232,321,3313,111,0
1,0,1,1,0,212,323,3232,132,0
0,0,1,1,1,321,112,1231,331,1
0,1,0,1,0,313,121,3313,232,0
0,1,0,0,0,221,132,2332,111,1
1,0,0,1,1,321,232,2331,312,0
1,1,1,0,0,113,232,3233,113,0
1,0,1,1,1,112,323,3132,212,0
1,0,1,0,1,212,323,3213,223,1
0,1,0,0,1,131,323,3331,122,0
1,0,1,0,0,321,213,3123,131,0
0,0,1,1,0,123,332,2112,113,1
1,1,0,1,0,131,322,3133,232,1
1,1,1,1,0,212,323,1113,322,1
0,1,1,0,1,213,321,3221,323,1
1,1,1,1,1,321,133,1231,312,1
0,0,1,0,0,331,212,2331,223,0
0,1,1,0,0,213,131,3132,222,0
0,0,0,0,0,121,213,1323,321,1
1,0,0,0,1,123,232,1222,123,1
1,1,0,0,0,112,321,2132,213,0
1,1,1,0,1,321,212,1122,333,0
1,0,0,0,0,212,321,2223,212,1
0,1,1,1,1,233,321,2233,223,0
0,0,0,1,0,212,321,3223,112,0
1,1,0,1,1,212,131,1311,312,1
0,0,0,0,1,123,312,2313,313,0
1,0,0,1,0,112,321,3321,311,0
0,0,1,0,1,213,321,2132,322,1
