iStimSide,iTargSide,iSideFirst,iStim,iGen,sylTarg,sylDist,sylCent,sylFlank,sylFlankFirst
0,0,1,1,1,131,212,2211,323,1
0,1,0,1,0,322,231,3222,212,0
1,0,0,0,0,232,123,1122,231,1
0,0,0,1,1,213,321,2233,223,1
0,1,1,1,1,121,213,1331,112,0
1,0,0,1,1,113,232,3332,131,0
0,0,0,1,0,321,112,2322,331,1
1,1,1,1,0,113,321,2133,211,1
1,0,0,1,0,132,321,1133,223,0
1,1,0,1,1,132,313,3232,232,1
1,0,1,0,0,312,233,3131,123,1
1,1,1,1,1,323,212,2311,111,0
0,0,1,0,1,132,211,3131,323,0
1,1,0,0,1,211,323,3133,212,1
0,0,1,0,0,223,131,1213,111,0
1,0,1,1,1,323,131,2332,211,1
1,0,1,0,1,323,231,2121,122,0
0,1,1,0,0,313,231,3131,323,1
1,0,1,1,0,313,131,1131,123,1
0,0,0,0,0,232,313,3323,222,1
1,1,1,0,0,131,323,3322,131,0
0,0,1,1,0,323,131,2331,113,0
0,1,0,0,0,322,231,1232,233,0
0,1,1,1,0,123,312,3231,333,0
1,1,1,0,1,131,212,1232,322,1
0,1,0,0,1,121,312,2231,232,1
1,1,0,0,0,131,212,2233,322,0
1,1,0,1,0,123,332,2321,323,1
0,1,1,0,1,123,212,2321,131,1
0,1,0,1,1,212,121,3121,121,0
1,0,0,0,1,232,321,1131,221,0
0,0,0,0,1,132,213,1131,133,0
