iStimSide,iTargSide,iSideFirst,iStim,iGen,sylTarg,sylDist,sylCent,sylFlank,sylFlankFirst
1,0,1,0,0,113,232,2132,223,0
0,0,1,0,1,211,123,1121,311,0
0,0,1,0,0,233,321,3113,321,0
0,0,0,1,0,221,313,2233,232,0
1,0,1,1,1,321,232,3123,212,0
1,0,0,1,1,232,323,1322,223,1
1,1,1,0,0,323,212,3232,232,0
0,0,1,1,1,321,132,3223,212,1
1,1,0,1,0,212,123,2322,121,1
1,1,0,1,1,321,213,1333,111,0
1,1,0,0,0,311,123,2311,311,0
1,0,0,1,0,323,231,3113,121,1
0,1,0,0,1,132,213,1123,233,1
1,1,0,0,1,231,312,2233,212,0
0,0,0,0,0,213,131,3232,211,0
1,0,0,0,0,213,321,1112,212,1
1,1,1,1,1,132,323,2211,111,1
0,0,0,0,1,113,232,3233,123,1
0,0,0,1,1,323,112,3213,321,1
0,1,0,0,0,231,112,3232,112,0
0,1,0,1,1,223,131,2311,232,1
1,0,1,1,0,113,232,2131,132,1
0,1,1,0,1,123,312,3122,113,1
0,0,1,1,0,212,323,3122,222,1
0,1,0,1,0,323,231,1122,322,1
1,1,1,0,1,313,232,1223,311,1
0,1,1,1,1,321,213,1123,321,0
1,0,0,0,1,331,123,2112,321,0
0,1,1,0,0,113,231,1311,213,0
1,0,1,0,1,123,332,2223,233,1
0,1,1,1,0,321,133,3213,233,0
1,1,1,1,0,212,323,3313,222,0
