iStimSide,iTargSide,iSideFirst,iStim,iGen,sylTarg,sylDist,sylCent,sylFlank,sylFlankFirst
0,1,1,1,1,121,313,3313,233,1
1,1,1,1,0,212,123,2311,122,0
0,0,1,0,0,231,123,2133,131,1
0,0,0,1,1,321,132,2121,233,1
1,0,1,1,0,232,123,2321,332,1
0,1,1,1,0,131,313,2312,131,1
0,1,1,0,1,212,131,3123,221,0
1,1,0,0,1,212,323,3113,333,0
0,0,1,0,1,212,331,1311,211,0
1,1,0,1,1,122,213,3221,321,1
1,1,1,0,0,213,321,2321,233,1
0,0,0,0,1,213,321,3121,211,1
0,0,0,0,0,321,212,3321,231,1
0,1,0,1,1,223,132,1123,232,0
1,0,0,1,1,122,231,3213,232,1
0,1,0,0,0,232,121,3133,231,0
1,0,1,1,1,122,313,2111,133,0
1,0,0,0,1,323,231,2233,213,0
0,1,0,1,0,312,231,1133,133,1
0,1,1,0,0,132,313,3123,231,0
1,0,1,0,0,331,212,1121,313,1
1,0,0,1,0,132,323,2213,333,0
1,0,1,0,1,123,312,2113,231,0
0,0,0,1,0,133,221,1122,332,0
1,1,0,0,0,323,132,2232,333,0
0,0,1,1,1,212,321,2131,331,1
1,1,0,1,0,312,121,3131,112,0
1,0,0,0,0,321,213,2331,113,1
1,1,1,1,1,212,123,1131,232,0
1,1,1,0,1,131,212,1331,321,1
0,0,1,1,0,122,313,2331,311,1
0,1,0,0,1,121,233,2312,131,0
