iStimSide,iTargSide,iSideFirst,iStim,iGen,sylTarg,sylDist,sylCent,sylFlank,sylFlankFirst
1,0,0,0,0,332,123,3121,211,1
1,1,0,0,0,313,121,3121,122,1
0,1,1,0,1,321,132,3121,231,0
0,0,0,0,0,232,313,3121,131,0
1,0,1,0,0,212,323,1323,211,1
0,1,1,1,0,312,131,2333,213,0
0,1,1,1,1,313,132,1213,131,0
1,0,1,1,1,231,123,3133,323,1
0,1,0,1,0,132,211,1222,232,0
0,0,1,1,1,232,321,2213,123,1
1,0,1,1,0,212,121,1332,131,1
0,1,0,0,0,321,133,2111,223,1
1,1,1,0,1,323,232,2313,212,1
0,0,1,0,0,123,312,3123,223,1
1,1,0,0,1,231,323,3211,211,1
0,0,0,1,0,231,313,2332,123,1
0,1,0,0,1,232,123,1121,233,0
0,1,0,1,1,312,133,3223,323,0
1,1,1,1,1,323,131,3313,223,0
0,0,0,0,1,232,121,2231,213,0
1,0,0,1,1,321,232,3123,223,0
0,0,1,1,0,121,332,1132,321,0
1,0,0,1,0,312,121,1122,222,0
0,0,0,1,1,211,132,3211,313,0
1,1,0,1,0,123,232,1231,111,1
1,1,1,1,0,312,131,1321,323,1
1,0,0,0,1,232,313,1122,233,1
0,0,1,0,1,121,213,3131,331,1
0,1,1,0,0,321,212,2211,211,0
1,1,0,1,1,223,332,1131,123,0
1,0,1,0,1,312,121,3211,233,0
1,1,1,0,0,133,211,2323,223,1
