iStimSide,iTargSide,iSideFirst,iStim,iGen,sylTarg,sylDist,sylCent,sylFlank,sylFlankFirst
1,0,0,0,1,112,231,2233,121,1
0,1,1,1,0,223,131,1212,322,1
0,0,1,1,1,331,122,2232,221,0
0,1,0,1,0,231,123,2313,211,0
1,0,0,1,0,131,313,3132,122,1
1,1,1,0,0,313,221,3113,322,0
1,1,0,0,0,212,123,1312,113,1
0,0,0,1,1,212,123,1312,313,0
1,1,0,1,1,231,323,1133,131,0
1,1,1,1,0,323,212,1222,132,1
0,1,0,0,0,122,313,1133,211,1
1,0,0,1,1,232,123,1321,221,0
1,0,1,1,1,212,133,2111,132,0
1,1,1,1,1,312,121,3222,311,0
0,1,0,1,1,332,223,3123,331,0
0,0,0,1,0,311,132,3122,213,1
0,1,1,1,1,131,313,1132,212,0
1,1,0,1,0,312,123,3121,231,0
1,1,0,0,1,323,231,1211,221,1
0,1,1,0,1,221,112,2322,231,1
1,1,1,0,1,132,213,1123,233,0
0,0,1,0,0,221,133,3233,311,0
0,0,1,0,1,321,112,2212,123,1
1,0,1,1,0,131,313,2112,321,1
0,1,1,0,0,211,123,2132,321,1
0,1,0,0,1,323,232,1223,312,1
1,0,1,0,0,132,223,3231,331,0
1,0,1,0,1,123,212,3233,122,1
0,0,1,1,0,131,312,1213,122,1
0,0,0,0,1,313,232,2313,333,0
0,0,0,0,0,121,233,1112,132,1
1,0,0,0,0,132,321,2311,233,0
