iStimSide,iTargSide,iSideFirst,iStim,iGen,sylTarg,sylDist,sylCent,sylFlank,sylFlankFirst
0,1,1,1,0,213,321,1121,212,0
1,0,0,1,0,231,312,2132,321,0
0,0,1,0,0,212,321,3312,313,1
1,0,0,0,0,132,223,3212,233,1
1,0,1,1,1,233,121,3232,213,0
0,0,0,0,0,232,321,3212,322,0
0,0,1,0,1,231,323,2111,122,1
0,1,0,0,1,132,321,3113,113,0
1,1,0,1,0,132,213,3231,132,0
1,0,1,0,0,132,323,1121,233,0
1,0,1,0,1,213,322,1212,132,0
1,0,0,0,1,113,232,2112,321,0
1,1,1,0,1,213,132,3323,221,1
0,1,1,0,0,132,213,3311,212,1
0,1,0,1,1,323,132,2332,112,0
1,1,0,0,1,123,231,2121,322,1
0,1,1,1,1,132,313,2231,311,1
0,0,1,1,1,232,313,2311,311,0
0,1,1,0,1,212,123,3212,211,1
0,1,0,0,0,212,123,3311,231,1
1,1,0,0,0,313,231,2113,122,0
1,1,1,1,0,131,212,3122,331,0
1,1,0,1,1,323,132,1321,112,0
0,1,0,1,0,231,312,3231,311,1
1,0,1,1,0,113,231,1133,313,1
0,0,0,1,0,312,121,2323,323,1
0,0,0,0,1,312,123,2231,221,1
1,1,1,0,0,131,313,1231,313,1
1,0,0,1,1,123,232,2323,233,1
1,1,1,1,1,321,232,1132,132,0
0,0,0,1,1,123,232,2113,233,0
0,0,1,1,0,231,323,3113,111,1
