iStimSide,iTargSide,iSideFirst,iStim,iGen,sylTarg,sylDist,sylCent,sylFlank,sylFlankFirst
1,0,1,1,0,213,321,3231,111,0
0,1,0,1,1,321,213,1233,213,1
1,1,1,0,0,113,321,3313,113,0
1,0,0,0,0,131,312,1311,222,0
1,1,1,1,0,313,121,1233,213,1
0,1,1,0,0,323,132,3111,323,1
1,0,0,0,1,212,123,1331,323,0
0,1,1,1,1,322,131,2311,321,1
1,1,1,0,1,313,231,1313,222,1
0,0,0,1,0,312,231,2212,312,0
1,1,0,0,1,212,121,2323,231,1
0,0,1,0,1,331,213,3111,121,1
0,0,0,1,1,131,323,1122,121,0
1,1,0,1,0,132,321,3222,111,0
0,0,1,1,0,221,313,2232,222,1
1,1,1,1,1,123,212,2121,231,1
0,0,1,1,1,213,132,1123,232,1
0,0,1,0,0,123,212,2113,311,1
0,1,0,1,0,322,213,2211,222,0
1,1,0,0,0,331,123,2122,122,1
0,0,0,0,1,232,313,1223,212,0
0,1,0,0,1,213,122,2122,132,1
0,0,0,0,0,121,332,1312,322,0
1,0,1,0,0,131,212,3121,113,1
0,1,1,1,0,131,322,3112,313,0
1,0,1,0,1,112,233,3111,211,0
0,1,0,0,0,132,313,3233,131,0
1,0,0,1,0,123,332,1231,332,1
1,0,1,1,1,321,232,2221,222,0
0,1,1,0,1,212,123,2322,233,1
1,1,0,1,1,311,123,1313,311,0
1,0,0,1,1,123,212,1323,223,0
