iStimSide,iTargSide,iSideFirst,iStim,iGen,sylTarg,sylDist,sylCent,sylFlank,sylFlankFirst
0,1,1,1,0,131,223,1233,131,1
1,0,0,1,0,212,123,3232,131,0
1,0,1,1,0,133,312,1222,322,0
1,1,1,1,0,321,232,2232,323,1
0,1,1,0,1,311,133,2111,122,0
0,0,0,0,0,313,221,1332,233,0
0,1,0,1,0,312,231,2221,312,1
1,1,1,0,1,121,232,2121,331,0
1,1,0,1,0,321,212,1313,221,1
1,1,0,0,0,321,132,2123,213,0
1,1,1,0,0,211,132,1212,113,1
1,0,1,0,0,323,232,3133,323,1
1,1,0,0,1,323,232,2313,122,1
1,0,0,0,1,212,321,3231,231,1
1,0,0,0,0,212,123,2113,222,1
1,0,1,1,1,123,232,3123,212,1
0,0,0,1,0,131,313,2213,332,0
0,0,1,1,1,132,213,3212,312,1
1,0,0,1,1,123,312,1212,212,1
0,0,0,1,1,213,122,2333,333,0
0,1,0,0,1,131,323,1332,322,1
0,1,1,0,0,232,321,1321,222,1
1,0,1,0,1,131,312,2333,321,0
0,0,1,0,0,312,223,2132,232,0
0,0,0,0,1,323,232,2123,232,0
0,0,1,0,1,223,331,1322,133,0
1,1,1,1,1,232,123,3123,123,0
0,1,1,1,1,321,232,1133,233,1
0,0,1,1,0,131,212,3232,321,0
0,1,0,1,1,221,132,3122,233,1
0,1,0,0,0,331,113,1313,322,0
1,1,0,1,1,331,122,3212,323,0
