iStimSide,iTargSide,iSideFirst,iStim,iGen,sylTarg,sylDist,sylCent,sylFlank,sylFlankFirst
1,1,1,1,0,321,113,2221,111,0
0,1,1,0,1,123,232,2131,213,0
0,0,0,0,0,121,232,1132,212,0
1,0,0,1,0,123,231,3132,321,1
0,0,0,0,1,132,323,2223,232,0
0,1,1,1,1,122,331,3132,132,1
1,0,1,0,0,211,123,3211,122,1
0,1,0,1,0,331,213,1322,312,1
0,0,1,0,0,123,312,1233,223,1
1,1,1,0,1,321,212,2311,123,0
0,0,0,1,0,121,232,1311,223,1
0,1,1,1,0,131,313,2133,113,0
1,1,1,0,0,213,131,1211,121,0
1,0,0,0,0,213,121,1121,112,1
0,0,1,0,1,212,123,3121,113,0
1,1,0,1,1,132,213,1333,312,0
1,0,0,0,1,131,212,3222,213,1
1,1,0,1,0,331,213,2212,132,1
0,0,0,1,1,212,121,2113,313,1
1,1,0,0,1,213,321,2213,333,0
0,1,0,0,0,212,131,2111,312,1
1,0,1,0,1,212,123,2121,123,0
1,1,1,1,1,213,132,2112,122,0
0,1,0,1,1,321,132,1212,122,0
0,0,1,1,0,323,132,1333,131,0
0,1,0,0,1,231,312,3111,213,1
1,0,1,1,0,231,323,2331,111,1
1,0,0,1,1,332,123,1331,323,0
0,0,1,1,1,123,212,3311,123,1
0,1,1,0,0,323,231,3222,313,0
1,0,1,1,1,132,211,3222,333,1
1,1,0,0,0,312,121,2123,322,1
