iStimSide,iTargSide,iSideFirst,iStim,iGen,sylTarg,sylDist,sylCent,sylFlank,sylFlankFirst
0,1,0,0,1,313,132,3132,112,1
1,1,1,0,0,213,321,2231,211,0
1,0,1,0,1,313,131,2313,123,0
1,1,0,1,0,321,132,2232,222,1
0,0,0,1,1,212,121,1133,333,0
1,1,1,1,1,121,212,3222,332,1
0,1,0,0,0,123,231,3332,222,0
1,0,0,0,0,231,323,1223,313,0
0,1,0,1,1,121,312,3331,322,0
1,1,0,0,1,321,212,2122,132,1
0,1,0,1,0,231,312,2212,223,1
0,1,1,1,1,123,231,1333,211,1
0,1,1,0,0,233,321,3111,312,1
0,0,1,0,0,312,123,3211,112,0
0,1,1,0,1,213,131,3223,121,1
0,0,1,0,1,122,313,1212,133,1
0,0,0,0,1,212,123,1212,121,0
0,0,0,1,0,323,131,3222,222,1
1,0,0,1,1,232,313,3123,122,0
0,1,1,1,0,233,121,1332,333,1
0,0,1,1,1,123,212,1123,313,1
1,0,0,1,0,232,323,3331,312,0
1,0,1,1,1,312,231,3123,223,1
0,0,0,0,0,121,312,2131,122,0
1,1,1,0,1,312,121,3123,313,0
1,1,1,1,0,213,121,1112,333,0
1,0,1,1,0,131,313,3311,223,1
1,1,0,1,1,211,323,1131,311,1
1,0,1,0,0,312,231,1131,331,0
0,0,1,1,0,131,213,2233,223,0
1,0,0,0,1,332,121,3123,222,1
1,1,0,0,0,231,323,3133,233,0
