iStimSide,iTargSide,iSideFirst,iStim,iGen,sylTarg,sylDist,sylCent,sylFlank,sylFlankFirst
0,1,1,1,1,313,131,3221,233,0
1,0,1,1,0,313,232,1221,212,1
1,1,1,0,1,212,121,2323,322,1
0,1,0,1,1,213,121,2323,332,0
1,1,1,0,0,323,212,3313,233,1
1,0,0,1,0,221,133,2311,323,1
0,1,1,1,0,321,233,1212,133,0
1,0,1,1,1,121,312,1321,112,0
0,0,0,1,1,212,331,1133,123,1
1,1,0,0,1,323,231,3211,331,0
1,0,0,0,0,323,132,3231,231,1
1,1,0,1,1,311,122,1223,333,0
1,1,0,1,0,321,132,1222,233,0
0,1,1,0,1,313,232,1133,111,0
1,0,0,1,1,122,313,1321,122,0
1,1,1,1,0,221,313,3332,223,0
0,0,1,0,0,313,232,3211,333,1
1,1,0,0,0,113,331,2131,331,1
0,1,0,0,1,232,323,1222,231,1
0,0,1,0,1,211,133,2232,111,1
0,0,0,0,1,231,113,2332,211,0
1,0,1,0,0,123,232,1121,223,0
0,1,0,0,0,113,322,1332,333,1
1,0,1,0,1,122,213,2333,331,1
0,1,0,1,0,121,313,1221,222,1
0,0,0,0,0,213,121,1211,132,1
1,0,0,0,1,321,232,1123,321,0
0,0,1,1,0,321,213,1112,112,0
1,1,1,1,1,232,123,3223,121,0
0,0,1,1,1,232,323,1133,232,1
0,1,1,0,0,121,332,2122,221,0
0,0,0,1,0,331,123,1321,131,1
