iStimSide,iTargSide,iSideFirst,iStim,iGen,sylTarg,sylDist,sylCent,sylFlank,sylFlankFirst
1,0,1,0,1,313,121,2121,332,0
1,0,0,0,1,232,123,2212,223,1
0,0,1,0,0,123,312,3323,213,0
1,0,0,1,0,131,323,2121,112,0
1,1,0,1,1,323,231,1311,123,0
1,0,0,1,1,121,232,1112,333,1
0,0,0,1,0,123,232,1133,321,0
0,1,1,0,1,313,232,3122,121,1
1,0,1,1,1,232,313,3233,133,1
1,1,0,0,0,323,231,1232,212,0
1,0,1,0,0,123,311,3123,113,1
1,1,0,1,0,232,321,2323,132,0
0,0,0,0,1,123,232,1122,132,0
1,0,0,0,0,312,121,3332,221,0
1,1,1,1,0,123,231,3121,123,1
1,1,1,1,1,132,323,3113,312,0
0,1,0,1,0,112,231,2122,313,0
0,0,1,0,1,231,122,3133,313,1
0,0,1,1,1,313,231,3311,213,0
0,1,0,0,0,312,121,1322,123,1
0,1,0,1,1,132,211,2121,221,1
1,1,1,0,0,313,132,1112,211,1
0,0,0,1,1,121,232,1123,233,0
0,0,1,1,0,123,232,1123,212,1
0,1,1,0,0,323,212,3131,113,1
0,1,1,1,1,213,132,1211,132,1
0,1,0,0,1,232,311,3321,223,0
0,1,1,1,0,231,123,3123,132,0
0,0,0,0,0,321,132,3212,221,1
1,1,0,0,1,123,212,3121,313,1
1,1,1,0,1,123,311,2232,111,1
1,0,1,1,0,221,312,2121,132,0
