iStimSide,iTargSide,iSideFirst,iStim,iGen,sylTarg,sylDist,sylCent,sylFlank,sylFlankFirst
1,1,0,0,0,121,313,3112,311,1
0,0,0,0,0,312,121,3111,121,1
1,0,1,0,0,323,212,1221,331,1
0,1,0,1,1,332,213,3223,223,1
0,1,0,0,1,122,313,3122,121,1
1,1,0,0,1,332,213,3231,131,1
0,0,1,0,0,313,231,1113,121,1
0,1,1,0,1,231,313,1221,232,0
1,0,0,0,0,213,331,2131,211,1
0,0,0,0,1,321,132,3213,333,0
1,1,1,0,0,231,113,1223,233,0
1,1,1,1,1,231,323,1232,223,0
1,0,0,0,1,213,131,3323,311,0
1,1,1,0,1,232,121,3212,233,0
0,0,0,1,1,131,213,2131,122,1
0,1,1,1,1,132,223,2133,313,1
1,1,0,1,0,212,123,2231,323,1
0,0,0,1,0,321,212,3123,332,1
1,1,0,1,1,122,213,2232,112,0
1,0,0,1,0,121,232,3121,332,1
0,1,1,0,0,312,121,3111,331,0
1,0,1,1,0,232,323,3313,131,0
0,0,1,0,1,232,321,3213,121,0
0,1,0,1,0,231,323,1112,333,1
0,1,0,0,0,332,121,1211,311,0
1,0,1,0,1,123,232,3313,122,1
0,0,1,1,0,232,121,2231,131,0
1,0,0,1,1,132,313,2131,322,0
0,1,1,1,0,312,123,1233,321,0
1,1,1,1,0,231,313,2323,233,0
1,0,1,1,1,212,123,3213,331,0
0,0,1,1,1,212,323,3332,312,1
