iStimSide,iTargSide,iSideFirst,iStim,iGen,sylTarg,sylDist,sylCent,sylFlank,sylFlankFirst
1,0,1,1,1,313,122,3311,123,0
1,1,1,0,1,313,231,2333,211,0
0,1,1,1,0,323,212,3332,121,0
0,0,0,1,1,221,313,1221,322,0
1,1,1,1,1,321,212,1322,112,1
1,1,0,0,1,131,322,2322,133,0
0,1,0,0,0,131,312,3311,221,0
1,0,0,0,0,231,313,3121,311,0
0,0,0,1,0,112,321,1222,233,1
1,0,1,0,0,131,313,3113,113,1
1,1,0,1,0,323,212,3332,232,0
0,1,1,0,1,313,231,1211,221,1
0,0,1,1,1,321,132,2333,112,1
1,0,1,0,1,132,313,1232,213,1
1,0,0,0,1,313,121,3233,223,1
0,1,0,1,0,232,323,1132,321,0
0,1,1,0,0,232,123,1211,332,1
0,0,0,0,0,323,232,1231,213,1
1,1,1,0,0,212,321,3332,233,1
0,1,0,1,1,123,232,2232,321,0
1,1,0,0,0,213,121,3233,113,1
0,1,1,1,1,232,121,3221,122,1
1,1,1,1,0,123,231,3311,333,0
0,1,0,0,1,323,132,3222,321,0
1,0,0,1,0,132,323,1333,322,0
0,0,0,0,1,313,131,2232,211,1
1,0,1,1,0,232,313,3132,223,0
0,0,1,1,0,223,132,1213,231,1
1,1,0,1,1,123,212,3313,133,1
0,0,1,0,0,232,321,3233,122,0
0,0,1,0,1,323,112,3211,311,0
1,0,0,1,1,132,313,2212,113,1
