iStimSide,iTargSide,iSideFirst,iStim,iGen,sylTarg,sylDist,sylCent,sylFlank,sylFlankFirst
1,0,1,0,1,323,211,2232,131,0
0,0,1,1,0,132,313,1231,311,0
1,0,1,1,0,321,232,2331,133,0
0,0,1,1,1,232,123,1222,132,1
1,1,1,0,0,231,313,1211,332,0
0,0,1,0,1,213,131,1112,212,1
1,1,1,1,1,121,212,3131,331,0
0,0,0,1,0,231,323,2312,113,1
0,1,1,1,0,231,312,3122,123,1
1,0,1,0,0,312,121,3322,122,1
0,1,0,0,0,132,321,1212,223,0
1,1,0,1,0,212,131,2213,132,0
1,0,0,1,1,131,313,3112,312,0
0,0,0,0,1,231,323,2232,222,0
0,1,0,1,0,213,132,2211,223,0
0,0,1,0,0,313,132,1322,122,1
1,1,1,0,1,311,132,3123,132,1
1,0,0,0,1,313,231,1123,332,0
1,1,0,0,0,212,121,3123,213,1
0,1,1,0,0,212,331,2113,331,1
1,0,1,1,1,313,232,2312,112,1
0,1,0,1,1,123,212,1232,323,1
0,0,0,0,0,232,123,3112,113,1
0,1,0,0,1,323,212,2233,131,1
1,0,0,1,0,213,132,3312,321,0
1,1,0,1,1,123,312,2333,133,1
0,1,1,1,1,313,232,1333,121,0
1,1,1,1,0,123,311,3312,332,0
1,0,0,0,0,231,123,1122,312,1
0,0,0,1,1,332,121,2133,222,0
1,1,0,0,1,123,232,3311,332,1
0,1,1,0,1,132,211,3323,332,0
