iStimSide,iTargSide,iSideFirst,iStim,iGen,sylTarg,sylDist,sylCent,sylFlank,sylFlankFirst
0,1,1,0,0,121,312,1313,213,1
0,1,0,0,0,312,131,3112,331,0
0,0,1,0,1,212,123,2331,233,1
0,1,0,1,0,231,322,2212,132,1
0,0,0,0,0,212,123,3211,112,0
1,0,1,0,1,123,232,3331,132,0
1,1,1,1,1,332,221,2313,111,1
0,0,0,1,1,213,121,1311,133,0
1,1,1,0,0,331,112,1133,322,0
0,1,1,1,1,323,231,3113,131,1
0,0,1,1,0,331,112,3332,121,1
1,1,0,0,1,213,322,3331,322,0
1,1,0,0,0,132,323,3311,131,1
1,0,0,1,1,323,131,1223,212,0
0,0,1,1,1,223,132,2312,323,0
1,0,1,1,1,113,322,1212,133,1
1,1,0,1,1,133,321,1131,121,1
0,0,0,1,0,321,213,3131,311,0
1,1,1,1,0,221,312,2312,132,0
0,1,0,0,1,321,212,1112,222,0
1,0,1,1,0,121,212,3213,211,0
0,1,1,0,1,313,131,2313,331,1
1,0,0,0,0,131,223,2223,232,1
1,0,1,0,0,121,313,2323,221,0
0,1,1,1,0,212,323,1211,123,0
0,0,1,0,0,132,323,2121,233,1
1,1,1,0,1,212,121,1221,321,0
0,0,0,0,1,323,112,3321,331,0
1,1,0,1,0,312,233,2111,331,1
0,1,0,1,1,231,323,2212,121,1
1,0,0,0,1,323,132,3312,332,1
1,0,0,1,0,213,321,1213,331,1
