iStimSide,iTargSide,iSideFirst,iStim,iGen,sylTarg,sylDist,sylCent,sylFlank,sylFlankFirst
0,0,0,0,1,213,321,2233,112,1
1,0,1,0,1,213,131,2312,211,0
1,1,1,1,0,323,232,1122,312,1
0,1,1,1,1,313,131,2111,333,0
1,0,0,0,0,321,113,3323,111,1
0,0,0,0,0,123,212,3311,131,1
1,0,1,1,1,132,213,2312,112,0
1,1,1,0,1,332,213,2223,322,1
1,0,1,1,0,123,331,1323,232,0
0,0,1,1,0,312,123,1133,211,0
1,1,0,1,0,231,313,1313,211,1
1,1,1,0,0,213,322,2232,132,0
0,0,0,1,0,223,312,1333,221,0
1,1,0,0,1,132,313,3212,113,0
0,1,0,0,0,121,232,2312,131,0
1,0,1,0,0,212,323,1133,331,0
1,1,1,1,1,131,313,1132,312,1
1,0,0,1,1,233,321,1133,222,1
0,1,1,0,1,321,133,2223,322,0
0,1,0,1,0,213,132,2211,233,0
0,0,1,1,1,231,312,2211,111,1
1,1,0,1,1,132,221,3111,112,1
0,1,1,0,0,123,212,1313,131,1
1,0,0,0,1,112,321,3232,231,0
0,0,1,0,0,312,231,3112,311,1
0,0,0,1,1,331,122,3331,233,1
0,1,0,0,1,321,132,2331,322,1
1,1,0,0,0,323,231,3131,232,0
0,1,1,1,0,212,123,1312,111,1
0,0,1,0,1,223,112,3213,331,1
0,1,0,1,1,113,232,3221,321,0
1,0,0,1,0,213,332,1121,312,0
