iStimSide,iTargSide,iSideFirst,iStim,iGen,sylTarg,sylDist,sylCent,sylFlank,sylFlankFirst
1,1,1,1,0,321,112,2233,112,1
1,1,0,0,1,132,313,2213,331,1
1,1,1,1,1,231,323,1133,311,0
1,1,0,1,0,321,232,3111,313,1
1,1,1,0,0,313,131,3313,221,1
1,0,1,0,0,132,321,3112,313,0
0,1,0,1,0,213,122,1132,311,1
0,0,0,1,0,311,123,3221,131,0
0,0,0,1,1,312,221,1123,313,0
0,1,1,0,1,321,232,1123,212,1
0,0,1,0,1,233,312,2212,332,1
1,0,1,1,0,221,132,3311,312,0
1,0,0,1,1,321,232,1222,222,1
0,0,1,0,0,113,331,3231,222,0
1,1,1,0,1,212,131,1112,223,0
0,0,1,1,0,323,211,3213,111,1
0,0,0,0,0,313,132,3223,122,0
1,0,0,0,1,232,323,1322,311,0
0,1,1,1,1,321,213,1113,112,1
1,0,0,0,0,223,312,1313,332,1
0,1,0,0,1,212,131,2231,113,0
1,0,1,1,1,311,123,2132,323,0
0,1,1,0,0,133,221,3311,313,0
0,0,1,1,1,232,121,1132,322,1
0,0,0,0,1,312,231,1323,123,0
1,1,0,1,1,232,121,2213,222,0
1,0,1,0,1,231,322,1322,311,0
1,1,0,0,0,233,121,1231,231,0
0,1,1,1,0,132,323,3312,132,1
1,0,0,1,0,223,132,1112,321,1
0,1,0,1,1,321,213,2113,222,1
0,1,0,0,0,313,121,2131,132,1
