iStimSide,iTargSide,iSideFirst,iStim,iGen,sylTarg,sylDist,sylCent,sylFlank,sylFlankFirst
0,1,1,0,0,132,323,3211,331,0
0,0,1,0,0,123,232,2232,332,1
1,0,1,0,1,121,232,1122,221,0
1,1,1,0,0,313,121,3133,131,1
0,0,1,0,1,313,231,3213,233,0
0,0,0,0,1,321,232,1211,121,1
1,0,1,0,0,312,123,2232,213,0
1,1,0,0,0,123,231,2313,311,0
1,1,0,1,0,312,123,1331,212,1
1,1,1,1,1,123,231,1233,323,1
1,1,1,1,0,123,212,2322,212,1
0,0,0,0,0,121,332,2232,132,0
0,0,0,1,0,132,321,1132,132,0
0,1,0,0,0,121,313,2321,132,1
1,0,0,1,0,323,132,3223,131,0
0,1,0,0,1,131,323,2123,121,1
1,0,1,1,0,212,121,2133,113,1
1,1,0,1,1,121,312,1222,332,1
0,1,1,0,1,321,232,1223,221,1
0,0,1,1,0,232,321,2132,113,0
1,1,1,0,1,323,212,2331,133,1
0,1,1,1,1,123,212,2123,312,1
1,0,0,0,0,133,312,1322,332,0
1,0,0,0,1,231,313,1233,333,1
1,1,0,0,1,123,312,2312,221,0
0,1,1,1,0,323,212,2133,121,1
0,1,0,1,0,321,112,3131,313,0
0,0,1,1,1,331,213,1313,112,0
0,1,0,1,1,132,321,2232,333,0
1,0,1,1,1,312,123,2123,112,1
0,0,0,1,1,132,221,1223,332,0
1,0,0,1,1,123,312,2213,333,0
