iStimSide,iTargSide,iSideFirst,iStim,iGen,sylTarg,sylDist,sylCent,sylFlank,sylFlankFirst
1,0,1,0,0,323,231,1121,131,1
0,1,0,0,1,213,121,2323,123,0
1,0,1,0,1,121,213,2233,112,0
1,0,0,1,1,213,121,1122,322,0
0,0,0,0,0,122,313,1133,222,1
1,1,0,1,0,211,132,3222,122,1
0,0,1,1,0,312,133,1232,231,1
1,0,1,1,1,123,212,3322,111,0
1,0,1,1,0,212,321,3122,212,1
1,0,0,1,0,212,321,2131,332,1
1,1,1,1,0,223,131,1333,131,1
0,1,0,1,1,132,321,2231,122,0
1,0,0,0,1,131,313,3111,111,0
0,0,0,1,1,321,212,2331,311,0
0,1,1,0,1,131,223,3213,222,1
0,1,1,0,0,321,132,1312,122,1
0,0,1,0,1,131,313,1123,113,0
1,1,1,0,0,322,133,1121,211,1
0,0,1,1,1,132,323,1232,333,1
0,0,0,0,1,212,123,1121,221,1
1,1,0,0,1,132,313,2233,212,0
0,1,0,0,0,132,323,3323,122,0
0,0,1,0,0,213,331,1123,231,1
1,1,0,1,1,123,212,2213,311,1
0,1,0,1,0,323,232,2123,322,1
0,0,0,1,0,321,232,1311,121,1
1,1,0,0,0,321,133,1311,332,0
1,1,1,1,1,232,313,3312,322,0
0,1,1,1,0,223,132,1133,211,0
1,1,1,0,1,323,231,2112,123,0
1,0,0,0,0,231,312,2322,323,0
0,1,1,1,1,123,312,2223,313,0
