iStimSide,iTargSide,iSideFirst,iStim,iGen,sylTarg,sylDist,sylCent,sylFlank,sylFlankFirst
0,1,1,1,1,232,123,3331,132,0
0,0,1,1,1,122,313,1213,221,0
1,0,0,0,0,113,231,1232,221,1
1,0,1,0,1,213,132,3221,113,1
1,1,0,1,0,123,312,3112,112,0
0,1,1,0,1,213,321,3312,112,0
0,0,0,1,0,213,132,3313,332,1
0,0,1,0,0,232,123,1212,312,1
1,1,1,0,1,323,112,1322,323,0
0,1,1,0,0,212,131,2332,321,1
1,0,0,1,1,231,312,2332,333,1
1,1,1,0,0,123,312,1212,122,0
0,0,1,1,0,122,331,1123,123,1
0,1,0,1,1,321,213,3312,123,0
0,1,1,1,0,231,123,3122,113,0
1,1,1,1,1,231,312,2121,133,0
0,1,0,0,0,312,123,1133,113,1
1,0,1,1,1,232,123,2223,113,1
1,1,0,1,1,121,213,2232,322,0
1,1,1,1,0,312,131,3231,123,1
0,0,1,0,1,122,313,1232,313,1
0,0,0,0,1,212,323,3223,213,1
0,0,0,1,1,232,313,1233,333,0
1,0,0,1,0,323,232,1212,223,1
0,0,0,0,0,231,313,3133,121,0
0,1,0,0,1,123,212,1213,122,0
1,1,0,0,0,223,332,2122,333,1
1,0,1,0,0,321,213,3212,321,0
1,1,0,0,1,113,321,2111,223,0
1,0,1,1,0,313,122,3332,232,1
1,0,0,0,1,123,232,3311,123,1
0,1,0,1,0,312,233,3313,132,0
