iStimSide,iTargSide,iSideFirst,iStim,iGen,sylTarg,sylDist,sylCent,sylFlank,sylFlankFirst
1,0,0,0,0,113,232,1112,232,0
1,1,0,1,1,132,323,2233,331,0
0,1,1,0,0,313,131,3233,231,0
1,1,1,0,0,232,121,2313,112,1
0,0,1,0,1,313,132,2132,113,1
0,1,1,1,0,212,131,2112,222,1
0,0,0,0,1,123,212,1332,212,0
1,0,0,1,1,313,231,1323,322,1
0,0,1,1,1,312,231,1131,231,1
1,0,1,1,0,232,321,3221,212,1
0,0,0,0,0,313,131,1233,121,0
0,0,1,1,0,131,212,3112,233,1
1,0,1,1,1,212,121,3323,113,1
0,0,0,1,0,112,221,1213,132,1
0,1,0,0,0,232,313,3132,233,1
1,1,1,1,1,133,321,3213,131,1
1,1,1,0,1,313,131,2213,232,0
1,1,1,1,0,231,123,3132,113,0
1,1,0,0,1,132,221,1122,331,0
0,0,1,0,0,123,232,1132,322,0
1,1,0,0,0,323,212,1131,313,1
0,1,0,1,0,312,233,2311,121,1
1,0,1,0,0,123,231,1132,111,0
0,0,0,1,1,123,312,3233,132,0
0,1,1,0,1,312,131,1213,211,0
1,1,0,1,0,323,131,3131,133,0
0,1,0,0,1,132,213,3323,312,0
0,1,0,1,1,323,131,2323,322,1
1,0,0,0,1,212,123,1321,111,1
1,0,0,1,0,323,112,2113,323,0
0,1,1,1,1,323,232,3122,112,1
1,0,1,0,1,121,213,2233,122,0
