iStimSide,iTargSide,iSideFirst,iStim,iGen,sylTarg,sylDist,sylCent,sylFlank,sylFlankFirst
1,0,1,0,1,133,321,2231,323,0
1,1,0,1,1,132,213,3212,321,0
1,1,1,1,1,132,221,1213,312,1
1,0,0,1,1,121,313,1312,223,0
0,1,1,1,0,231,312,2232,222,1
1,0,1,0,0,323,212,2112,321,1
0,0,1,1,1,132,321,2321,332,1
1,1,1,0,0,131,223,1221,212,1
0,1,0,0,1,313,221,1133,311,1
1,1,1,1,0,132,321,1322,233,1
1,1,0,0,0,231,313,1112,221,1
0,0,0,0,1,232,323,2331,311,1
1,0,0,0,0,231,312,2232,132,0
0,0,0,0,0,132,213,1221,213,1
1,0,0,1,0,332,121,1312,122,0
1,1,0,0,1,212,321,2113,233,0
0,0,1,0,0,233,321,2112,312,0
0,1,0,1,0,323,231,2312,112,0
0,1,0,0,0,231,323,2213,312,0
0,0,0,1,1,213,321,1312,133,1
0,1,1,1,1,321,113,2233,332,0
0,0,0,1,0,321,232,1323,213,1
1,0,1,1,1,132,213,3223,332,0
1,1,1,0,1,121,332,1233,311,0
1,0,1,1,0,312,221,2313,123,1
0,1,0,1,1,132,213,2322,131,0
1,1,0,1,0,231,312,2321,313,0
0,0,1,1,0,232,321,2122,311,0
1,0,0,0,1,213,321,1321,113,1
0,0,1,0,1,312,131,2223,313,1
0,1,1,0,1,213,322,2332,321,1
0,1,1,0,0,132,211,1132,223,0
