iStimSide,iTargSide,iSideFirst,iStim,iGen,sylTarg,sylDist,sylCent,sylFlank,sylFlankFirst
0,0,0,0,1,313,231,2211,131,1
0,0,0,0,0,131,323,3231,212,0
1,0,0,1,0,323,212,1322,133,1
1,0,1,1,0,121,232,1123,313,0
0,1,1,0,0,212,321,3223,212,1
0,1,0,0,0,212,323,3113,322,0
0,1,1,1,1,123,332,2221,122,0
1,0,1,1,1,213,131,1223,312,0
0,0,1,0,0,231,322,3111,222,0
1,0,0,1,1,323,212,2322,212,1
1,0,1,0,0,212,133,2213,111,0
1,0,0,0,0,131,312,3321,132,1
0,0,0,1,0,212,321,3223,233,0
0,1,0,1,0,213,121,1332,213,1
1,0,1,0,1,321,213,2121,332,0
1,1,1,0,0,123,211,2122,321,1
1,1,0,0,1,323,232,2123,321,1
0,1,1,1,0,213,132,1133,233,1
1,1,1,1,1,121,233,1222,323,0
1,1,0,0,0,211,123,2131,212,1
0,0,1,0,1,212,131,1323,321,1
1,1,0,1,1,132,323,3112,111,0
0,0,1,1,0,232,123,1233,133,1
0,1,1,0,1,131,223,3121,222,0
1,1,1,1,0,131,212,2233,323,1
1,1,1,0,1,233,312,3132,313,0
0,0,0,1,1,321,132,3323,132,0
0,0,1,1,1,323,132,1333,231,1
0,1,0,0,1,312,223,3221,333,1
1,1,0,1,0,113,231,3222,313,0
0,1,0,1,1,123,312,2233,133,1
1,0,0,0,1,231,312,2311,113,0
