iStimSide,iTargSide,iSideFirst,iStim,iGen,sylTarg,sylDist,sylCent,sylFlank,sylFlankFirst
0,0,0,0,0,311,132,1322,333,1
0,0,1,0,1,212,121,3312,231,1
0,0,0,1,0,211,123,2312,113,1
0,1,1,1,0,213,321,3332,311,0
0,0,0,1,1,232,313,1121,322,0
1,0,0,0,1,321,132,2213,223,0
0,1,1,0,1,123,311,2121,333,1
0,0,1,1,0,231,123,3132,211,0
1,0,1,1,1,311,233,2131,131,0
1,1,1,1,1,212,131,3111,323,1
0,0,1,0,0,131,323,2113,313,1
0,1,0,1,1,321,113,1113,323,0
1,0,0,1,0,323,131,1331,331,1
1,1,0,1,0,132,323,2213,222,1
1,1,1,0,0,131,313,2121,113,1
1,0,1,0,1,122,313,3131,321,0
0,1,0,1,0,121,312,3113,211,0
1,1,1,0,1,113,322,1311,113,1
1,0,0,1,1,312,121,3322,123,1
1,0,1,1,0,231,323,3212,233,0
1,0,1,0,0,232,321,1312,123,1
0,1,1,0,0,123,231,1331,333,0
0,0,0,0,1,321,212,2231,321,0
1,1,0,1,1,121,232,2313,212,1
0,1,0,0,1,213,321,3231,131,1
1,0,0,0,0,232,323,2112,211,0
0,1,0,0,0,223,312,3332,322,0
1,1,1,1,0,213,121,2311,113,0
1,1,0,0,0,323,231,3112,131,1
0,0,1,1,1,221,133,2131,132,0
1,1,0,0,1,212,131,3131,111,0
0,1,1,1,1,313,132,2213,321,1
