iStimSide,iTargSide,iSideFirst,iStim,iGen,sylTarg,sylDist,sylCent,sylFlank,sylFlankFirst
1,1,1,1,1,131,313,2312,123,1
1,1,1,1,0,213,121,1311,112,1
1,1,0,1,0,313,122,2321,223,1
1,1,1,0,1,121,232,1131,233,0
1,0,0,0,0,132,211,2132,222,1
1,1,0,0,0,123,312,3111,321,1
0,1,1,0,1,223,131,3113,233,1
0,0,0,1,1,213,331,1113,213,0
0,0,0,0,0,232,321,3113,132,0
1,1,0,1,1,212,131,1331,312,0
0,0,0,0,1,232,113,3321,112,0
1,0,1,1,1,312,231,3331,133,1
1,0,1,0,0,313,132,1222,131,0
0,1,0,1,1,232,123,1123,232,1
1,0,1,0,1,123,212,2333,131,1
0,1,0,0,0,132,313,3332,213,0
0,0,1,0,1,232,123,1212,211,0
0,1,0,1,0,313,232,1323,311,1
0,1,1,0,0,131,223,1322,132,0
0,0,1,1,1,132,323,1212,121,0
1,0,1,1,0,213,321,3123,112,1
0,1,0,0,1,313,121,2211,321,1
0,0,1,0,0,313,132,2321,333,0
1,0,0,0,1,321,232,1323,311,0
0,1,1,1,0,122,313,1232,331,0
0,0,0,1,0,212,323,2113,322,0
1,0,0,1,1,232,311,2133,223,1
1,0,0,1,0,121,212,1332,233,1
0,0,1,1,0,213,121,2113,221,1
1,1,1,0,0,221,133,3111,122,1
1,1,0,0,1,313,231,3121,121,0
0,1,1,1,1,232,321,3122,332,0
