iStimSide,iTargSide,iSideFirst,iStim,iGen,sylTarg,sylDist,sylCent,sylFlank,sylFlankFirst
1,1,1,0,0,323,212,3321,321,0
0,1,0,1,0,123,212,2121,233,1
1,1,0,0,0,132,313,3111,333,1
1,1,1,1,1,231,112,2233,122,1
1,0,0,1,1,231,313,3331,233,0
1,1,1,0,1,212,123,2322,213,0
1,1,0,1,0,321,213,1113,223,0
0,0,0,1,0,313,132,2223,122,0
1,0,0,0,0,132,223,1331,123,1
0,0,1,0,1,223,131,3133,321,0
1,0,1,0,0,331,122,1312,213,0
0,0,1,1,0,121,212,2133,122,0
1,1,0,0,1,121,232,2331,113,0
1,1,1,1,0,131,213,3131,322,0
0,1,1,1,1,131,212,3123,112,1
0,1,1,0,0,213,321,3121,322,0
0,0,1,1,1,232,121,2131,312,0
0,1,0,1,1,231,323,1322,213,0
1,0,1,0,1,321,212,2213,331,0
0,1,1,0,1,131,312,3222,323,1
0,1,1,1,0,213,121,3212,323,0
1,1,0,1,1,223,131,3321,111,0
0,0,0,0,1,323,231,3211,231,1
1,0,1,1,1,213,132,3123,212,1
0,1,0,0,1,133,312,1233,212,1
1,0,0,1,0,223,312,3331,231,1
0,1,0,0,0,313,121,2113,232,1
0,0,0,0,0,232,321,2322,312,1
0,0,1,0,0,313,231,3313,123,1
0,0,0,1,1,112,231,1332,133,1
1,0,1,1,0,123,232,3133,332,1
1,0,0,0,1,121,332,2333,212,1
