iStimSide,iTargSide,iSideFirst,iStim,iGen,sylTarg,sylDist,sylCent,sylFlank,sylFlankFirst
1,0,1,1,1,231,113,2333,231,1
0,0,1,0,1,131,313,1232,332,0
1,1,1,1,0,123,232,1221,321,0
0,0,1,1,0,131,312,2312,222,0
0,0,0,1,0,123,212,3223,322,0
1,1,1,1,1,123,212,2233,232,0
0,1,0,0,1,213,121,3122,213,0
0,0,0,0,1,131,312,2232,312,1
0,0,1,0,0,132,221,2311,212,0
1,0,0,1,0,332,121,1132,312,1
0,1,1,0,0,221,313,1323,333,1
0,0,0,1,1,132,313,3313,212,1
0,1,1,0,1,312,231,2313,122,1
1,1,0,1,0,231,323,3311,212,1
0,1,0,1,0,323,232,1321,323,1
1,1,1,0,1,313,231,1131,233,1
1,0,1,0,1,313,121,1123,321,1
1,1,0,1,1,232,321,2313,123,0
1,1,0,0,0,321,213,1321,221,1
0,1,1,1,1,313,232,3213,321,0
0,1,1,1,0,231,323,2233,331,0
1,0,1,1,0,132,323,2213,312,1
0,0,0,0,0,231,312,2223,312,1
1,0,0,1,1,313,231,1333,133,0
1,0,0,0,1,131,313,3111,211,1
1,0,0,0,0,232,323,3132,331,0
0,0,1,1,1,113,321,1113,321,0
1,1,0,0,1,123,212,2223,122,0
1,1,1,0,0,123,232,2323,132,1
0,1,0,0,0,321,113,3231,322,1
1,0,1,0,0,121,232,3121,331,0
0,1,0,1,1,323,212,1232,321,0
