iStimSide,iTargSide,iSideFirst,iStim,iGen,sylTarg,sylDist,sylCent,sylFlank,sylFlankFirst
1,0,1,0,1,212,323,3223,112,1
0,1,0,1,1,131,322,1123,122,0
0,1,0,0,0,332,213,3231,331,0
0,1,1,1,1,123,231,1223,321,0
0,1,1,0,1,232,313,3232,112,1
1,1,0,1,0,113,322,2312,222,1
1,0,1,0,0,113,231,1121,312,0
1,1,1,0,0,221,133,1223,231,0
0,0,1,0,0,122,231,1113,111,0
1,0,0,0,1,312,121,1333,123,0
1,1,1,1,0,212,121,1122,111,1
0,0,0,1,1,231,323,3323,212,0
1,1,0,1,1,321,232,2121,312,1
0,1,0,1,0,211,132,3223,233,1
0,0,1,1,1,313,231,2131,323,0
1,1,0,0,0,321,232,2231,223,1
1,0,1,1,0,233,312,2331,331,1
0,0,0,1,0,132,321,1333,121,0
1,1,0,0,1,212,133,1232,321,1
0,0,0,0,0,323,132,3132,222,1
1,1,1,1,1,123,331,3311,312,0
0,1,1,0,0,121,213,3232,223,1
0,0,1,0,1,323,211,3133,112,0
0,1,1,1,0,312,233,1311,111,1
0,1,0,0,1,231,112,3322,311,1
1,0,0,1,1,212,121,1323,233,0
0,0,0,0,1,323,232,1121,131,0
1,0,0,0,0,121,232,2332,111,0
1,0,0,1,0,232,323,1133,333,1
0,0,1,1,0,212,321,2122,211,1
1,1,1,0,1,232,321,2333,112,0
1,0,1,1,1,332,123,1132,323,1
