iStimSide,iTargSide,iSideFirst,iStim,iGen,sylTarg,sylDist,sylCent,sylFlank,sylFlankFirst
1,0,1,0,1,231,323,1113,313,0
1,1,1,0,1,323,132,1323,232,0
1,1,0,0,1,232,321,3222,332,0
1,0,1,0,0,332,223,1123,113,0
0,1,0,0,1,213,132,3211,211,0
0,0,0,0,1,321,232,2321,121,1
0,0,0,1,1,132,321,1321,332,0
1,1,0,0,0,233,321,2331,121,0
1,0,1,1,1,211,132,1222,132,1
1,1,0,1,0,232,121,1311,222,0
0,1,0,0,0,323,131,2311,223,0
1,0,1,1,0,321,232,2211,313,0
0,1,1,1,1,113,321,3231,222,1
1,0,0,0,1,321,212,2321,311,1
1,0,0,1,1,213,321,2122,121,1
0,0,1,1,1,232,121,2131,321,1
0,0,1,0,0,123,232,3223,221,1
1,1,1,0,0,232,121,3113,312,1
0,1,0,1,0,211,132,3331,232,1
0,0,0,1,0,313,131,1121,231,0
1,1,1,1,1,212,323,1132,332,1
1,0,0,0,0,232,121,1113,133,0
0,1,1,1,0,312,123,2212,331,0
0,0,0,0,0,313,121,1212,221,0
0,1,0,1,1,232,123,2321,222,1
0,1,1,0,0,131,313,3132,133,1
1,0,0,1,0,221,313,2232,131,0
0,1,1,0,1,323,231,3332,222,1
0,0,1,0,1,313,131,1212,121,1
1,1,1,1,0,212,321,1321,333,1
0,0,1,1,0,123,212,2213,213,0
1,1,0,1,1,131,313,3232,131,1
