iStimSide,iTargSide,iSideFirst,iStim,iGen,sylTarg,sylDist,sylCent,sylFlank,sylFlankFirst
1,1,1,0,1,323,231,1332,313,1
1,0,1,0,0,231,123,2132,132,0
0,1,0,1,1,132,213,3121,321,1
1,1,1,0,0,121,232,1113,322,0
0,1,1,0,1,123,231,3332,231,0
1,1,0,1,0,132,321,3232,332,0
0,1,1,0,0,123,212,2231,233,1
1,1,0,0,0,311,232,3223,323,1
0,0,1,1,1,213,131,1333,113,0
1,0,0,1,1,212,123,1223,321,1
0,1,1,1,1,121,212,3231,311,0
0,0,1,0,0,323,211,1322,333,1
0,0,0,0,1,232,123,3121,222,0
1,1,1,1,0,132,213,3233,221,1
1,0,0,0,1,232,313,2131,111,0
1,0,1,1,0,311,132,1322,122,0
1,1,0,1,1,321,213,1133,131,1
1,0,0,1,0,132,211,2111,213,0
1,1,0,0,1,132,321,3323,133,0
1,1,1,1,1,223,332,3113,313,0
0,0,0,1,0,122,311,3221,113,0
1,0,1,1,1,112,221,2212,313,0
1,0,0,0,0,112,321,1213,231,0
0,0,0,0,0,323,212,1323,313,1
0,1,0,0,0,321,132,3321,132,1
0,0,1,0,1,313,121,1113,132,1
0,1,1,1,0,232,123,3223,111,1
0,1,0,1,0,311,133,2231,233,1
0,1,0,0,1,331,212,2333,323,1
0,0,1,1,0,323,131,1133,312,1
0,0,0,1,1,123,231,1131,323,1
1,0,1,0,1,232,313,3132,233,0
