iStimSide,iTargSide,iSideFirst,iStim,iGen,sylTarg,sylDist,sylCent,sylFlank,sylFlankFirst
1,0,0,1,0,212,121,3123,123,0
1,1,1,0,1,231,323,3223,312,1
1,1,0,0,0,213,131,3321,221,0
1,1,1,0,0,232,123,1212,111,0
1,1,1,1,0,232,323,2322,323,0
0,1,1,0,0,232,323,2333,121,0
1,1,0,0,1,211,323,1323,332,1
1,1,1,1,1,321,232,3113,231,1
0,0,1,1,1,132,323,1132,122,1
1,0,1,1,1,132,323,3111,221,0
0,1,1,1,1,312,231,1112,123,1
0,0,0,0,0,323,212,1232,331,1
0,1,0,1,0,232,313,2322,322,1
1,0,1,0,0,232,123,2112,221,1
1,0,1,1,0,313,121,3223,223,0
0,1,0,0,0,332,121,1121,221,0
0,1,1,0,1,321,213,2323,322,0
1,1,0,1,0,232,321,1213,313,1
1,0,0,0,0,213,132,2331,133,1
1,0,0,0,1,121,312,2233,223,1
0,0,0,1,0,113,221,3121,223,0
0,0,1,0,1,323,132,2122,311,1
1,0,1,0,1,232,323,1113,331,1
1,1,0,1,1,312,131,2322,331,0
0,0,1,0,0,232,123,1321,213,0
0,0,0,0,1,123,331,1211,312,0
0,0,1,1,0,223,132,1313,133,0
1,0,0,1,1,221,132,2323,133,0
0,1,0,1,1,132,213,2231,312,1
0,1,1,1,0,322,113,3321,323,0
0,0,0,1,1,331,213,2123,213,1
0,1,0,0,1,123,212,1212,313,1
