iStimSide,iTargSide,iSideFirst,iStim,iGen,sylTarg,sylDist,sylCent,sylFlank,sylFlankFirst
0,1,1,0,0,313,231,2232,111,0
1,0,0,0,0,121,312,1313,311,1
0,0,0,1,1,213,331,1131,132,1
0,1,0,0,0,122,313,3211,321,1
0,1,0,1,0,223,131,3111,222,0
1,1,1,0,1,313,231,2331,332,1
0,0,1,0,1,123,311,3311,131,0
1,1,0,0,1,231,313,1123,322,1
1,0,0,1,1,132,223,3223,221,0
0,0,1,1,1,323,131,3313,231,1
1,0,1,1,0,231,122,2231,312,0
0,0,1,0,0,121,232,2333,331,0
0,1,0,0,1,212,131,3233,121,1
1,1,1,1,1,232,121,1123,221,0
1,0,1,1,1,131,313,2132,221,1
1,0,0,0,1,123,312,2111,112,0
1,1,1,1,0,323,131,3232,321,1
0,0,0,0,1,121,332,3122,232,1
1,0,0,1,0,312,123,3131,323,1
1,1,0,1,0,321,132,2333,313,0
0,1,1,1,0,132,313,3322,221,0
1,1,0,1,1,132,323,1112,312,0
0,0,0,0,0,212,121,2122,331,1
1,0,1,0,0,123,231,1133,231,0
1,0,1,0,1,213,131,2333,313,1
0,1,1,0,1,221,132,3221,213,0
0,0,0,1,0,322,131,2313,322,1
0,0,1,1,0,121,332,3312,113,0
0,1,1,1,1,331,123,3111,321,0
1,1,1,0,0,131,212,3223,211,0
0,1,0,1,1,321,212,2323,231,1
1,1,0,0,0,312,121,1212,133,1
