iStimSide,iTargSide,iSideFirst,iStim,iGen,sylTarg,sylDist,sylCent,sylFlank,sylFlankFirst
0,0,0,0,1,231,312,3321,233,1
0,1,1,1,1,121,212,3111,332,1
0,1,1,0,0,321,233,3123,231,0
0,0,1,0,0,121,213,3323,312,0
1,1,1,0,1,331,213,2111,223,0
0,0,1,0,1,323,231,1122,321,0
0,1,0,1,1,313,132,1232,322,1
1,1,0,1,1,132,213,1133,113,1
0,1,0,1,0,223,131,1223,311,1
1,0,0,1,1,123,331,1322,233,1
1,0,1,1,0,123,232,2123,223,1
0,1,0,0,1,132,221,2213,112,1
1,1,0,0,1,123,212,3123,122,0
0,1,1,1,0,213,121,2232,113,0
1,1,1,1,0,121,313,1333,221,1
1,1,0,1,0,133,212,2333,213,1
0,0,1,1,1,313,132,3233,322,1
1,1,1,1,1,232,313,1132,333,0
0,1,1,0,1,131,312,1123,331,0
1,1,1,0,0,313,132,1232,113,0
0,1,0,0,0,323,112,2333,113,1
1,1,0,0,0,321,213,3233,132,1
0,0,0,1,1,212,131,2322,312,0
1,0,1,1,1,313,121,1322,133,0
0,0,1,1,0,123,212,3133,312,0
0,0,0,0,0,231,322,1133,221,0
1,0,0,0,0,323,112,3132,333,0
1,0,1,0,1,212,323,3313,131,0
0,0,0,1,0,332,213,2123,131,1
1,0,0,0,1,121,213,1213,212,1
1,0,0,1,0,321,232,3123,222,1
1,0,1,0,0,313,132,1211,221,0
