iStimSide,iTargSide,iSideFirst,iStim,iGen,sylTarg,sylDist,sylCent,sylFlank,sylFlankFirst
1,0,1,1,0,121,233,3122,222,1
1,0,0,1,1,232,123,2313,232,1
0,1,0,0,1,232,313,3232,321,0
0,0,0,1,0,121,213,3121,231,0
0,1,0,1,0,213,321,2111,231,0
1,0,1,0,1,212,321,2331,331,0
1,0,1,1,1,321,113,2233,312,0
1,0,0,1,0,132,313,3332,113,0
0,0,0,0,1,231,312,3231,122,0
1,0,0,0,1,321,212,1323,112,1
0,0,1,1,0,323,232,3331,332,1
1,0,1,0,0,212,131,3332,131,1
0,0,1,1,1,212,133,3332,213,0
0,1,0,0,0,321,232,1213,112,1
1,1,0,1,1,121,232,2132,113,1
0,0,0,1,1,313,121,1212,232,1
0,1,1,0,1,312,231,2213,332,1
1,1,1,1,0,323,231,2321,311,0
0,1,1,0,0,131,323,1133,131,0
0,1,1,1,0,313,232,3131,123,0
0,1,0,1,1,232,323,1322,222,1
1,1,1,1,1,211,323,2131,121,0
1,1,1,0,0,121,213,1232,121,1
1,1,0,1,0,221,112,1212,311,1
1,1,1,0,1,131,212,1222,121,0
1,1,0,0,0,231,323,3121,213,1
0,0,1,0,1,212,131,2322,132,1
0,1,1,1,1,123,331,2111,322,0
0,0,0,0,0,321,232,1132,331,0
1,1,0,0,1,223,132,2323,311,0
0,0,1,0,0,123,231,2233,221,1
1,0,0,0,0,213,132,1133,331,1
