iStimSide,iTargSide,iSideFirst,iStim,iGen,sylTarg,sylDist,sylCent,sylFlank,sylFlankFirst
0,0,1,0,0,321,132,1212,323,0
1,1,1,1,1,312,131,1231,312,1
1,0,1,1,0,231,312,3332,331,0
1,0,1,0,0,232,121,1332,323,0
0,1,1,0,0,323,132,1232,111,0
1,0,0,0,0,132,321,3312,121,1
0,1,0,1,1,131,323,1213,122,0
1,1,1,0,0,213,132,1323,222,0
0,0,0,0,1,323,231,3331,222,1
0,0,0,1,0,323,231,2311,122,1
0,1,0,0,1,332,123,3132,333,1
1,0,0,1,0,232,123,1332,211,1
0,1,1,1,0,122,313,3232,133,1
1,1,1,0,1,132,313,3131,323,0
0,0,1,1,1,112,323,3112,123,0
0,0,1,1,0,113,331,1131,323,1
1,1,0,0,0,112,233,2311,212,0
0,1,0,1,0,231,113,1332,322,0
1,1,0,1,0,231,312,1222,311,1
1,1,1,1,0,221,332,3122,321,1
1,1,0,1,1,131,313,2323,322,1
0,0,0,1,1,312,121,2123,112,1
1,0,1,1,1,331,213,2133,231,0
1,0,1,0,1,131,213,1122,231,0
1,0,0,0,1,232,313,3221,123,0
1,0,0,1,1,131,313,2312,332,1
1,1,0,0,1,321,132,2232,213,0
0,1,1,1,1,231,122,1322,131,0
0,0,0,0,0,212,121,3323,212,1
0,1,1,0,1,131,313,2312,133,1
0,1,0,0,0,132,313,1213,231,1
0,0,1,0,1,231,323,2113,112,0
