iStimSide,iTargSide,iSideFirst,iStim,iGen,sylTarg,sylDist,sylCent,sylFlank,sylFlankFirst
0,0,0,1,1,121,312,1331,233,0
1,1,0,0,1,323,132,3223,132,1
1,1,1,0,1,321,113,3232,131,1
0,1,1,1,0,323,212,1133,222,0
1,1,0,1,0,121,232,3132,112,0
0,0,1,1,1,121,313,3111,123,1
1,1,0,1,1,213,121,2333,133,0
0,1,0,0,0,131,322,3122,122,0
0,1,0,1,0,232,123,3322,333,1
0,0,1,0,1,121,232,3323,221,1
0,0,0,0,1,112,323,2232,322,1
1,0,1,1,1,213,121,2331,313,1
1,1,0,0,0,123,212,3332,122,0
0,1,0,1,1,312,133,3132,131,0
0,1,1,1,1,132,313,2133,322,0
1,0,0,0,1,121,213,1131,233,0
0,0,1,1,0,321,213,1122,321,0
1,1,1,1,1,131,213,2322,331,1
0,0,1,0,0,322,213,3213,332,1
0,1,0,0,1,213,121,2113,311,0
0,0,0,0,0,332,121,1123,313,0
1,1,1,1,0,213,122,3212,112,1
0,1,1,0,0,113,232,3123,222,0
1,1,1,0,0,313,121,1121,222,0
1,0,0,0,0,213,321,1232,333,1
1,0,0,1,1,123,232,1123,312,1
1,0,1,0,0,313,121,3132,112,1
1,0,1,0,1,321,232,2123,323,1
1,0,0,1,0,212,121,2211,231,1
0,0,0,1,0,213,122,2311,321,0
1,0,1,1,0,321,213,2331,311,0
0,1,1,0,1,232,313,1313,332,1
